Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 7.20683 0.0900000036 1.0816895962    0.090 -2.204  3.4020  4.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.279 17.784 16.204 14.691 12.812 10.699 8.232 7.651 7.275
0.01471 0.00000 7.20683 0.1000000015 1.1711064577    0.100 -2.137  3.4091  4.163    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.113 17.630 16.043 14.528 12.647 10.533 8.066 7.485 7.109
0.01471 0.00000 7.20683 0.1017716005 1.1857370138    0.102 -2.126  3.4103  4.165    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.085 17.604 16.016 14.501 12.620 10.505 8.038 7.457 7.082
0.01471 0.00000 7.20683 0.1200000048 1.3193155527    0.120 -2.021  3.4213  4.175    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.821 17.201 15.634 14.119 12.274 10.188 7.782 7.200 6.828
0.01471 0.00000 7.20683 0.1232098192 1.3401095867    0.123 -2.003  3.4231  4.176    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.778 17.085 15.531 14.018 12.190 10.119 7.743 7.160 6.790
0.01471 0.00000 7.20683 0.1411418170 1.4445790052    0.141 -1.915  3.4325  4.185    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.558 16.498 15.011 13.508 11.771 9.771 7.540 6.954 6.594
0.01471 0.00000 7.20683 0.1598633081 1.5366730690    0.160 -1.832  3.4420  4.194    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.350 15.955 14.526 13.044 11.388 9.451 7.349 6.760 6.411
0.01471 0.00000 7.20683 0.1713115424 1.5863461494    0.171 -1.788  3.4469  4.199    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.240 15.680 14.277 12.806 11.190 9.286 7.248 6.658 6.315
0.01471 0.00000 7.20683 0.1811017096 1.6255192757    0.181 -1.753  3.4508  4.204    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.152 15.461 14.078 12.614 11.031 9.155 7.167 6.576 6.238
0.01471 0.00000 7.20683 0.1924924701 1.6677699089    0.192 -1.712  3.4552  4.207    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.050 15.222 13.859 12.399 10.850 9.009 7.074 6.481 6.148
0.01471 0.00000 7.20683 0.2049289495 1.7103377581    0.205 -1.672  3.4596  4.212    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.949 14.982 13.638 12.182 10.670 8.863 6.983 6.388 6.061
0.01471 0.00000 7.20683 0.2229226083 1.7663160563    0.223 -1.617  3.4655  4.217    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.814 14.686 13.363 11.915 10.444 8.677 6.858 6.260 5.940
0.01471 0.00000 7.20683 0.2425310165 1.8209908009    0.243 -1.563  3.4714  4.223    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.677 14.391 13.088 11.649 10.219 8.492 6.733 6.131 5.820
0.01471 0.00000 7.20683 0.2609914243 1.8674536943    0.261 -1.516  3.4766  4.229    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.560 14.145 12.855 11.422 10.026 8.336 6.627 6.021 5.717
0.01471 0.00000 7.20683 0.2892940938 1.9309626818    0.289 -1.449  3.4841  4.237    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.394 13.803 12.526 11.096 9.746 8.115 6.478 5.865 5.571
0.01471 0.00000 7.20683 0.3000000119 1.9529139996    0.300 -1.426  3.4868  4.240    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.335 13.685 12.411 10.980 9.645 8.038 6.426 5.811 5.520
0.01471 0.00000 7.20683 0.3096958101 1.9719331264    0.310 -1.406  3.4889  4.243    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.78e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.286 13.589 12.318 10.885 9.563 7.975 6.383 5.766 5.478
