Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.0152 0.01508 8.80000 1.1000000238 2.4916803837    1.099  0.103  3.7840  4.464    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-14      0.00 7.171e-01 2.680e-01 2.644e-03 7.221e-04 6.560e-03 -1.000 1.491e-02 4.512 4.371 4.657 4.680 3.941
0.0152 0.01508 8.80000 1.1499999762 2.4996678829    1.149  0.200  3.7945  4.429    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.89e-14      0.00 7.196e-01 2.656e-01 2.623e-03 7.166e-04 6.512e-03 -1.000 1.481e-02 4.271 4.130 4.393 4.414 3.725
0.0152 0.01508 8.80000 1.1955819130 2.5062842369    1.195  0.285  3.8035  4.397    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.198e-01 2.654e-01 2.626e-03 7.176e-04 6.522e-03 -1.000 1.484e-02 4.058 3.919 4.164 4.183 3.535
0.0152 0.01508 8.80000 1.2000000477 2.5068950653    1.199  0.293  3.8044  4.394    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.198e-01 2.654e-01 2.627e-03 7.178e-04 6.523e-03 -1.000 1.484e-02 4.038 3.899 4.142 4.161 3.517
0.0152 0.01508 8.80000 1.2500000000 2.5134611130    1.250  0.381  3.8137  4.360    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.200e-01 2.652e-01 2.627e-03 7.179e-04 6.524e-03 -1.000 1.484e-02 3.816 3.680 3.906 3.922 3.321
0.0152 0.01508 8.80000 1.2999999523 2.5194499493    1.300  0.465  3.8227  4.329    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 7.202e-01 2.650e-01 2.626e-03 7.174e-04 6.520e-03 -1.000 1.484e-02 3.606 3.471 3.681 3.697 3.133
0.0152 0.01508 8.80000 1.3500001431 2.5249314308    1.350  0.545  3.8318  4.302    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.199e-01 2.652e-01 2.628e-03 7.179e-04 6.525e-03 -1.000 1.482e-02 3.407 3.274 3.467 3.482 2.956
0.0152 0.01508 8.80000 1.3794749975 2.5279495716    1.380  0.590  3.8374  4.289    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-13      0.00 7.199e-01 2.652e-01 2.627e-03 7.179e-04 6.524e-03 -1.000 1.482e-02 3.294 3.163 3.347 3.361 2.858
0.0152 0.01508 8.80000 1.4000000954 2.5299651623    1.400  0.621  3.8412  4.280    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 7.199e-01 2.652e-01 2.627e-03 7.179e-04 6.524e-03 -1.000 1.482e-02 3.217 3.087 3.265 3.278 2.791
0.0152 0.01508 8.80000 1.4500000477 2.5346016884    1.450  0.694  3.8515  4.264    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-13      0.00 7.202e-01 2.650e-01 2.625e-03 7.173e-04 6.519e-03 -1.000 1.479e-02 3.036 2.909 3.071 3.083 2.637
0.0152 0.01508 8.80000 1.4965668917 2.5386009216    1.497  0.759  3.8623  4.256    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.204e-01 2.648e-01 2.623e-03 7.168e-04 6.514e-03 -1.000 1.480e-02 2.873 2.751 2.895 2.907 2.505
0.0152 0.01508 8.80000 1.5000000000 2.5388846397    1.500  0.764  3.8631  4.255    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.204e-01 2.648e-01 2.623e-03 7.167e-04 6.514e-03 -1.000 1.480e-02 2.861 2.739 2.882 2.894 2.495
0.0152 0.01508 8.80000 1.5500001907 2.5428512096    1.550  0.831  3.8751  4.249    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.207e-01 2.645e-01 2.621e-03 7.162e-04 6.509e-03 -1.000 1.482e-02 2.692 2.577 2.702 2.713 2.362
0.0152 0.01508 8.80000 1.5959243774 2.5462439060    1.596  0.891  3.8853  4.243    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.63e-14      0.00 7.209e-01 2.643e-01 2.619e-03 7.158e-04 6.505e-03 -1.000 1.478e-02 2.543 2.436 2.545 2.555 2.245
0.0152 0.01508 8.80000 1.6000000238 2.5465342999    1.600  0.896  3.8861  4.242    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.45e-14      0.00 7.209e-01 2.643e-01 2.619e-03 7.158e-04 6.505e-03 -1.000 1.478e-02 2.530 2.423 2.531 2.541 2.235
0.0152 0.01508 8.80000 1.6500000954 2.5499615669    1.649  0.958  3.8956  4.232    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-14      0.00 7.210e-01 2.642e-01 2.618e-03 7.155e-04 6.503e-03 -1.000 1.478e-02 2.375 2.277 2.370 2.380 2.112
0.0152 0.01508 8.80000 1.7000000477 2.5531582832    1.699  1.018  3.9040  4.218    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.211e-01 2.641e-01 2.618e-03 7.153e-04 6.501e-03 -1.000 1.480e-02 2.225 2.136 2.217 2.225 1.993
0.0152 0.01508 8.80000 1.7500000000 2.5561456680    1.749  1.076  3.9115  4.203    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.212e-01 2.640e-01 2.617e-03 7.151e-04 6.500e-03 -1.000 1.473e-02 2.079 1.999 2.069 2.077 1.876
0.0152 0.01508 8.80000 1.7597442865 2.5567052364    1.759  1.088  3.9129  4.199    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.640e-01 2.617e-03 7.151e-04 6.499e-03 -1.000 1.474e-02 2.051 1.973 2.041 2.049 1.854
0.0152 0.01508 8.80000 1.8000000715 2.5589430332    1.799  1.134  3.9184  4.185    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.639e-01 2.617e-03 7.150e-04 6.499e-03 -1.000 1.475e-02 1.936 1.866 1.926 1.933 1.761
0.0152 0.01508 8.80000 1.8057024479 2.5592508316    1.805  1.140  3.9192  4.183    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.639e-01 2.617e-03 7.150e-04 6.499e-03 -1.000 1.475e-02 1.920 1.851 1.910 1.917 1.748
0.0152 0.01508 8.80000 1.8500000238 2.5615673065    1.849  1.190  3.9248  4.166    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.639e-01 2.617e-03 7.150e-04 6.498e-03 -1.000 1.475e-02 1.795 1.736 1.787 1.793 1.647
0.0152 0.01508 8.80000 1.8565028906 2.5618965626    1.855  1.197  3.9256  4.163    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.639e-01 2.617e-03 7.150e-04 6.498e-03 -1.000 1.475e-02 1.776 1.720 1.769 1.775 1.632
0.0152 0.01508 8.80000 1.9000000954 2.5640332699    1.899  1.246  3.9304  4.144    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.640e-01 2.617e-03 7.152e-04 6.499e-03 -1.000 1.477e-02 1.654 1.606 1.649 1.655 1.531
0.0152 0.01508 8.80000 1.9456387758 2.5661573410    1.945  1.297  3.9349  4.122    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.640e-01 2.617e-03 7.152e-04 6.500e-03 -1.000 1.476e-02 1.527 1.490 1.527 1.532 1.425
0.0152 0.01508 8.80000 1.9500001669 2.5663545132    1.950  1.302  3.9353  4.119    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.213e-01 2.640e-01 2.617e-03 7.152e-04 6.500e-03 -1.000 1.476e-02 1.515 1.479 1.515 1.520 1.414
0.0152 0.01508 8.80000 1.9962221384 2.5683815479    1.997  1.353  3.9391  4.094    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.212e-01 2.641e-01 2.617e-03 7.153e-04 6.500e-03 -1.000 1.477e-02 1.387 1.360 1.391 1.396 1.304
0.0152 0.01508 8.80000 2.0000000000 2.5685424805    2.000  1.357  3.9394  4.091    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.212e-01 2.641e-01 2.617e-03 7.154e-04 6.500e-03 -1.000 1.477e-02 1.377 1.350 1.381 1.386 1.295
0.0152 0.01508 8.80000 2.0457146168 2.5704360008    2.045  1.407  3.9425  4.063    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.211e-01 2.641e-01 2.618e-03 7.155e-04 6.502e-03 -1.000 1.481e-02 1.252 1.233 1.260 1.264 1.185
0.0152 0.01508 8.80000 2.0499999523 2.5706083775    2.050  1.412  3.9428  4.061    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.211e-01 2.641e-01 2.618e-03 7.155e-04 6.502e-03 -1.000 1.482e-02 1.240 1.222 1.249 1.253 1.174
0.0152 0.01508 8.80000 2.0604009628 2.5710237026    2.060  1.423  3.9434  4.054    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.211e-01 2.641e-01 2.618e-03 7.155e-04 6.502e-03 -1.000 1.482e-02 1.212 1.195 1.222 1.226 1.149
0.0152 0.01508 8.80000 2.0999999046 2.5725615025    2.099  1.466  3.9452  4.026    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.210e-01 2.642e-01 2.619e-03 7.156e-04 6.504e-03 -1.000 1.477e-02 1.104 1.092 1.116 1.120 1.050
0.0152 0.01508 8.80000 2.1289894581 2.5736458302    2.128  1.498  3.9460  4.004    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.210e-01 2.643e-01 2.619e-03 7.158e-04 6.506e-03 -1.000 1.477e-02 1.025 1.015 1.038 1.042 0.975
0.0152 0.01508 8.80000 2.1500000954 2.5744106770    2.149  1.521  3.9461  3.986    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.209e-01 2.643e-01 2.620e-03 7.160e-04 6.507e-03 -1.000 1.478e-02 0.968 0.958 0.981 0.984 0.918
0.0152 0.01508 8.80000 2.1737613678 2.5752551556    2.172  1.547  3.9461  3.964    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.208e-01 2.644e-01 2.620e-03 7.161e-04 6.508e-03 -1.000 1.478e-02 0.903 0.893 0.915 0.918 0.854
0.0152 0.01508 8.80000 2.2000000477 2.5761635303    2.199  1.575  3.9456  3.939    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.208e-01 2.645e-01 2.621e-03 7.162e-04 6.509e-03 -1.000 1.480e-02 0.832 0.820 0.842 0.845 0.780
0.0152 0.01508 8.80000 2.2267985344 2.5770657063    2.225  1.604  3.9446  3.912    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.207e-01 2.645e-01 2.621e-03 7.164e-04 6.510e-03 -1.000 1.482e-02 0.760 0.744 0.767 0.770 0.704
0.0152 0.01508 8.80000 2.2500000000 2.5778269768    2.249  1.629  3.9430  3.885    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.206e-01 2.646e-01 2.622e-03 7.165e-04 6.512e-03 -1.000 1.483e-02 0.697 0.676 0.700 0.703 0.634
0.0152 0.01508 8.80000 2.2597615719 2.5781416893    2.258  1.640  3.9424  3.874    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.206e-01 2.646e-01 2.622e-03 7.166e-04 6.513e-03 -1.000 1.483e-02 0.671 0.648 0.672 0.676 0.604
0.0152 0.01508 8.80000 2.2956585884 2.5792732239    2.294  1.678  3.9385  3.826    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.204e-01 2.648e-01 2.623e-03 7.169e-04 6.515e-03 -1.000 1.483e-02 0.574 0.539 0.566 0.570 0.490
0.0152 0.01508 8.80000 2.2999999523 2.5794074535    2.299  1.683  3.9379  3.820    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.204e-01 2.648e-01 2.624e-03 7.169e-04 6.515e-03 -1.000 1.483e-02 0.562 0.526 0.554 0.558 0.475
0.0152 0.01508 8.80000 2.3330187798 2.5804085732    2.332  1.718  3.9326  3.770    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.203e-01 2.649e-01 2.625e-03 7.171e-04 6.517e-03 -1.000 1.482e-02 0.476 0.424 0.457 0.462 0.365
0.0152 0.01508 8.80000 2.3639886379 2.5813183784    2.363  1.750  3.9258  3.717    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.202e-01 2.650e-01 2.625e-03 7.174e-04 6.520e-03 -1.000 1.480e-02 0.396 0.327 0.367 0.372 0.255
0.0152 0.01508 8.80000 2.3888847828 2.5820302963    2.388  1.775  3.9184  3.666    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.200e-01 2.651e-01 2.626e-03 7.177e-04 6.522e-03 -1.000 1.485e-02 0.332 0.247 0.295 0.301 0.160
0.0152 0.01508 8.80000 2.4000000954 2.5823426247    2.399  1.787  3.9146  3.642    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.200e-01 2.652e-01 2.627e-03 7.178e-04 6.523e-03 -1.000 1.483e-02 0.304 0.212 0.264 0.271 0.117
0.0152 0.01508 8.80000 2.4064028263 2.5825209618    2.406  1.793  3.9125  3.628    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.197e-01 2.655e-01 2.629e-03 7.185e-04 6.529e-03 -1.000 1.484e-02 0.288 0.192 0.246 0.253 0.092
0.0152 0.01508 8.80000 2.4298086166 2.5831637383    2.429  1.816  3.9039  3.575    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.185e-01 2.667e-01 2.639e-03 7.209e-04 6.551e-03 -1.000 1.487e-02 0.229 0.118 0.184 0.192 -0.000
0.0152 0.01508 8.80000 2.4475572109 2.5836420059    2.447  1.834  3.8962  3.529    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.175e-01 2.676e-01 2.646e-03 7.228e-04 6.568e-03 -1.000 1.492e-02 0.184 0.062 0.138 0.147 -0.075
0.0152 0.01508 8.80000 2.4644608498 2.5840899944    2.464  1.853  3.8890  3.484    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.166e-01 2.684e-01 2.653e-03 7.247e-04 6.584e-03 -1.000 1.496e-02 0.136 0.004 0.091 0.101 -0.150
0.0152 0.01508 8.80000 2.4774944782 2.5844306946    2.477  1.872  3.8858  3.455    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.160e-01 2.691e-01 2.658e-03 7.261e-04 6.597e-03 -1.000 1.497e-02 0.091 -0.045 0.047 0.057 -0.207
0.0152 0.01508 8.80000 2.4851799011 2.5846295357    2.485  1.895  3.8925  3.461    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.155e-01 2.695e-01 2.661e-03 7.269e-04 6.605e-03 -1.000 1.501e-02 0.034 -0.095 -0.015 -0.005 -0.240
0.0152 0.01508 8.80000 2.4888911247 2.5847251415    2.488  1.914  3.9017  3.479    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.153e-01 2.697e-01 2.662e-03 7.274e-04 6.608e-03 -1.000 1.501e-02 -0.015 -0.132 -0.066 -0.058 -0.253
0.0152 0.01508 8.80000 2.4903485775 2.5847625732    2.490  1.931  3.9110  3.499    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.153e-01 2.697e-01 2.663e-03 7.275e-04 6.610e-03 -1.000 1.501e-02 -0.056 -0.159 -0.105 -0.098 -0.257
0.0152 0.01508 8.80000 2.4911940098 2.5847842693    2.491  1.949  3.9210  3.522    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.152e-01 2.698e-01 2.663e-03 7.276e-04 6.611e-03 -1.000 1.501e-02 -0.102 -0.185 -0.144 -0.138 -0.261
