Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 7.04139 0.2201123685 1.7579680681    0.220 -1.526  3.4618  4.106    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.585 14.458 13.182 11.752 10.267 8.482 6.623 6.028 5.702
0.01471 0.00000 7.04139 0.2395459861 1.8130456209    0.240 -1.471  3.4679  4.112    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.72e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.448 14.164 12.903 11.483 10.039 8.294 6.497 5.898 5.581
0.01471 0.00000 7.04139 0.2571512163 1.8581472635    0.257 -1.426  3.4731  4.119    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.2e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.335 13.927 12.677 11.263 9.852 8.141 6.395 5.792 5.482
0.01471 0.00000 7.04139 0.2851265371 1.9221299887    0.285 -1.359  3.4810  4.128    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.99e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.168 13.581 12.344 10.936 9.573 7.916 6.243 5.634 5.335
0.01471 0.00000 7.04139 0.3031770587 1.9592330456    0.303 -1.320  3.4857  4.135    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.46e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.071 13.391 12.155 10.744 9.407 7.788 6.158 5.543 5.250
0.01471 0.00000 7.04139 0.3433454037 2.0323741436    0.343 -1.240  3.4951  4.146    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.871 13.011 11.778 10.373 9.087 7.532 5.980 5.353 5.073
0.01471 0.00000 7.04139 0.3500000238 2.0434176922    0.350 -1.228  3.4966  4.148    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.839 12.952 11.720 10.317 9.038 7.493 5.951 5.323 5.045
0.01471 0.00000 7.04139 0.3888588846 2.1028685570    0.389 -1.164  3.5042  4.160    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.680 12.659 11.425 10.035 8.795 7.293 5.809 5.169 4.902
0.01471 0.00000 7.04139 0.4000000358 2.1185026169    0.400 -1.146  3.5063  4.163    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.634 12.579 11.345 9.957 8.728 7.237 5.769 5.126 4.861
0.01471 0.00000 7.04139 0.4500000179 2.1822810173    0.450 -1.072  3.5158  4.178    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.450 12.249 11.006 9.629 8.445 7.009 5.606 4.951 4.697
0.01471 0.00000 7.04139 0.5000000000 2.2374541759    0.500 -1.006  3.5247  4.194    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.285 11.963 10.705 9.333 8.188 6.808 5.465 4.797 4.552
0.01471 0.00000 7.04139 0.5292432904 2.2656950951    0.529 -0.969  3.5301  4.203    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.193 11.801 10.532 9.161 8.040 6.694 5.387 4.711 4.471
0.01471 0.00000 7.04139 0.5500000119 2.2836582661    0.550 -0.945  3.5332  4.208    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.132 11.702 10.425 9.056 7.947 6.622 5.334 4.655 4.418
0.01471 0.00000 7.04139 0.5698664188 2.2994494438    0.570 -0.921  3.5370  4.215    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 7.074 11.599 10.312 8.945 7.852 6.550 5.286 4.602 4.369
0.01471 0.00000 7.04139 0.6000000238 2.3211214542    0.600 -0.888  3.5416  4.223    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.991 11.462 10.164 8.799 7.724 6.453 5.216 4.526 4.298
0.01471 0.00000 7.04139 0.6031889915 2.3232696056    0.603 -0.885  3.5423  4.224    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.982 11.446 10.145 8.780 7.708 6.441 5.208 4.518 4.290
0.01471 0.00000 7.04139 0.6371023655 2.3445940018    0.637 -0.844  3.5492  4.235    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.880 11.269 9.949 8.586 7.538 6.318 5.125 4.426 4.206
0.01471 0.00000 7.04139 0.6499999762 2.3520355225    0.650 -0.831  3.5512  4.239    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.848 11.216 9.891 8.527 7.486 6.281 5.099 4.398 4.180
0.01471 0.00000 7.04139 0.6826761365 2.3694491386    0.683 -0.787  3.5589  4.247    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.738 11.030 9.679 8.315 7.299 6.150 5.010 4.300 4.091
0.01471 0.00000 7.04139 0.7000000477 2.3779268265    0.700 -0.764  3.5627  4.250    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.680 10.936 9.572 8.208 7.204 6.084 4.963 4.249 4.045
0.01471 0.00000 7.04139 0.7368016839 2.3944242001    0.737 -0.647  3.6042  4.321    0  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-14      0.00 7.107e-01 2.745e-01 2.629e-03 7.156e-04 6.497e-03 -1.000 1.476e-02 6.387 10.222 8.758 7.438 6.541 5.719 4.778 4.050 3.902
0.01471 0.00000 7.04139 0.7500000000 2.3998889923    0.750 -0.604  3.6190  4.345    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 6.281 9.943 8.470 7.191 6.330 5.597 4.705 3.990 3.862
0.01471 0.00000 7.04139 0.8000000119 2.4187245369    0.800 -0.553  3.6248  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 6.153 9.734 8.265 7.008 6.163 5.464 4.592 3.884 3.763
0.01471 0.00000 7.04139 0.8030700088 2.4197933674    0.803 -0.550  3.6252  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 6.146 9.720 8.252 6.997 6.153 5.456 4.585 3.878 3.758
0.01471 0.00000 7.04139 0.8500000238 2.4350347519    0.850 -0.497  3.6317  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 6.012 9.485 8.032 6.802 5.977 5.317 4.469 3.771 3.659
0.01471 0.00000 7.04139 0.8617337346 2.4385483265    0.861 -0.483  3.6336  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.978 9.416 7.972 6.750 5.931 5.282 4.439 3.744 3.634
0.01471 0.00000 7.04139 0.8999999762 2.4492788315    0.899 -0.434  3.6401  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.855 9.171 7.760 6.567 5.768 5.155 4.334 3.648 3.547
0.01471 0.00000 7.04139 0.9499999881 2.4618122578    0.950 -0.371  3.6491  4.335    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.697 8.814 7.481 6.329 5.561 4.990 4.201 3.540 3.446
0.01471 0.00000 7.04139 0.9595382214 2.4640333652    0.959 -0.359  3.6508  4.335    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.668 8.744 7.429 6.285 5.523 4.960 4.177 3.521 3.428
0.01471 0.00000 7.04139 1.0000000000 2.4729156494    1.000 -0.306  3.6589  4.331    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.534 8.407 7.185 6.082 5.352 4.819 4.067 3.438 3.350
0.01471 0.00000 7.04139 1.0175693035 2.4765205383    1.017 -0.284  3.6624  4.331    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.479 8.267 7.084 5.998 5.282 4.761 4.022 3.405 3.319
0.01471 0.00000 7.04139 1.0499999523 2.4828116894    1.050 -0.234  3.6702  4.325    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.354 7.959 6.861 5.814 5.129 4.630 3.920 3.328 3.247
0.01471 0.00000 7.04139 1.0530428886 2.4833791256    1.053 -0.229  3.6709  4.325    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.342 7.929 6.840 5.796 5.115 4.618 3.910 3.321 3.240
0.01471 0.00000 7.04139 1.1000000238 2.4916803837    1.099 -0.152  3.6830  4.316    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 5.151 7.461 6.508 5.521 4.888 4.421 3.757 3.209 3.134
0.01471 0.00000 7.04139 1.1499999762 2.4996678829    1.149 -0.066  3.6966  4.303    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.936 6.967 6.154 5.226 4.643 4.204 3.586 3.079 3.011
0.01471 0.00000 7.04139 1.1581058502 2.5008883476    1.158 -0.053  3.6987  4.301    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.902 6.890 6.099 5.180 4.605 4.171 3.560 3.059 2.992
0.01471 0.00000 7.04139 1.2000000477 2.5068950653    1.200  0.024  3.7105  4.287    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.709 6.469 5.799 4.928 4.392 3.980 3.409 2.943 2.880
0.01471 0.00000 7.04139 1.2090178728 2.5081255436    1.209  0.041  3.7130  4.283    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.33e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.667 6.381 5.736 4.875 4.346 3.939 3.376 2.917 2.856
0.01471 0.00000 7.04139 1.2500000000 2.5134611130    1.250  0.125  3.7252  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.458 5.957 5.430 4.617 4.123 3.737 3.213 2.787 2.731
0.01471 0.00000 7.04139 1.2534443140 2.5138914585    1.253  0.132  3.7262  4.261    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.440 5.922 5.405 4.595 4.104 3.720 3.198 2.776 2.719
0.01471 0.00000 7.04139 1.2889171839 2.5181686878    1.289  0.212  3.7371  4.237    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.02e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.240 5.542 5.123 4.356 3.896 3.529 3.042 2.647 2.595
0.01471 0.00000 7.04139 1.2999999523 2.5194499493    1.300  0.238  3.7406  4.228    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.35e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.174 5.421 5.032 4.279 3.828 3.467 2.990 2.605 2.554
0.01471 0.00000 7.04139 1.3223764896 2.5219621658    1.322  0.295  3.7477  4.207    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.033 5.164 4.843 4.119 3.686 3.336 2.880 2.511 2.464
0.01471 0.00000 7.04139 1.3499999046 2.5249314308    1.350  0.371  3.7568  4.177    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.843 4.835 4.593 3.906 3.498 3.163 2.731 2.384 2.341
0.01471 0.00000 7.04139 1.3655915260 2.5265467167    1.366  0.416  3.7621  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.730 4.647 4.445 3.780 3.386 3.059 2.642 2.307 2.266
0.01471 0.00000 7.04139 1.3891109228 2.5289044380    1.389  0.490  3.7704  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.545 4.355 4.208 3.579 3.205 2.892 2.497 2.180 2.143
0.01471 0.00000 7.04139 1.3999999762 2.5299651623    1.400  0.526  3.7744  4.108    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.456 4.217 4.094 3.484 3.119 2.812 2.428 2.121 2.085
0.01471 0.00000 7.04139 1.4083958864 2.5307703018    1.409  0.553  3.7775  4.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.387 4.111 4.006 3.409 3.052 2.750 2.374 2.074 2.040
0.01471 0.00000 7.04139 1.4283078909 2.5326359272    1.429  0.619  3.7852  4.067    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.223 3.866 3.797 3.234 2.895 2.606 2.249 1.965 1.934
0.01471 0.00000 7.04139 1.4488018751 2.5344948769    1.449  0.685  3.7937  4.041    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.058 3.623 3.586 3.060 2.739 2.463 2.127 1.861 1.832
0.01471 0.00000 7.04139 1.4500000477 2.5346016884    1.450  0.689  3.7942  4.040    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.048 3.609 3.574 3.050 2.730 2.456 2.120 1.855 1.827
0.01471 0.00000 7.04139 1.4632205963 2.5357668400    1.463  0.730  3.8000  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.945 3.456 3.439 2.940 2.633 2.368 2.047 1.793 1.767
0.01471 0.00000 7.04139 1.4846518040 2.5376050472    1.485  0.792  3.8102  4.010    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.790 3.226 3.232 2.776 2.492 2.243 1.946 1.713 1.690
0.01471 0.00000 7.04139 1.5000000000 2.5388846397    1.500  0.833  3.8182  4.006    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.687 3.080 3.093 2.666 2.398 2.163 1.885 1.668 1.647
0.01471 0.00000 7.04139 1.5158921480 2.5401780605    1.516  0.868  3.8274  4.012    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.599 2.949 2.965 2.571 2.321 2.101 1.844 1.646 1.628
0.01471 0.00000 7.04139 1.5364331007 2.5418043137    1.536  0.904  3.8408  4.035    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.496e-03 -1.000 1.476e-02 2.509 2.810 2.825 2.472 2.248 2.052 1.825 1.653 1.637
0.01471 0.00000 7.04139 1.5428158045 2.5422995090    1.543  0.907  3.8443  4.048    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.496e-03 -1.000 1.476e-02 2.502 2.792 2.806 2.464 2.246 2.056 1.837 1.671 1.655
0.01471 0.00000 7.04139 1.5500000715 2.5428512096    1.550  0.908  3.8478  4.064    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.496e-03 -1.000 1.476e-02 2.501 2.780 2.793 2.461 2.250 2.066 1.855 1.695 1.680
0.01471 0.00000 7.04139 1.5729902983 2.5445780754    1.573  0.901  3.8583  4.119    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.496e-03 -1.000 1.476e-02 2.517 2.767 2.778 2.474 2.283 2.116 1.928 1.788 1.775
0.01471 0.00000 7.04139 1.5887233019 2.5457267761    1.588  0.880  3.8612  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.571 2.812 2.825 2.528 2.342 2.180 1.998 1.862 1.849
0.01471 0.00000 7.04139 1.6000000238 2.5465342999    1.600  0.859  3.8611  4.179    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.43e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.622 2.861 2.878 2.580 2.394 2.230 2.049 1.913 1.900
0.01471 0.00000 7.04139 1.6000937223 2.5465407372    1.600  0.859  3.8611  4.180    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.42e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.622 2.862 2.878 2.580 2.394 2.231 2.049 1.913 1.900
0.01471 0.00000 7.04139 1.6124533415 2.5474107265    1.612  0.838  3.8604  4.201    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.675 2.914 2.935 2.634 2.446 2.281 2.098 1.960 1.947
0.01471 0.00000 7.04139 1.6312891245 2.5487072468    1.631  0.824  3.8600  4.219    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.711 2.950 2.974 2.671 2.482 2.316 2.132 1.993 1.980
0.01471 0.00000 7.04139 1.6500000954 2.5499615669    1.649  0.820  3.8604  4.228    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-14      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.719 2.957 2.981 2.679 2.490 2.325 2.142 2.003 1.991
0.01471 0.00000 7.04139 1.6616239548 2.5507245064    1.661  0.824  3.8614  4.232    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-18      0.00 7.107e-01 2.745e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 2.710 2.946 2.970 2.670 2.483 2.320 2.138 2.002 1.989
