Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.0152 0.01508 6.60000 0.1647919416 1.5586074591    0.165 -1.394  3.4448  3.780    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.254 9.913 12.039 12.081 8.572
0.0152 0.01508 6.60000 0.1780442744 1.6135871410    0.178 -1.342  3.4508  3.786    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.126 9.714 11.767 11.809 8.391
0.0152 0.01508 6.60000 0.1890673488 1.6554143429    0.189 -1.310  3.4544  3.794    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.044 9.591 11.602 11.644 8.279
0.0152 0.01508 6.60000 0.2074760646 1.7186425924    0.207 -1.263  3.4598  3.810    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.928 9.413 11.359 11.402 8.117
0.0152 0.01508 6.60000 0.2236557752 1.7684714794    0.224 -1.216  3.4655  3.817    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.809 9.239 11.129 11.171 7.958
0.0152 0.01508 6.60000 0.2401343435 1.8146216869    0.240 -1.177  3.4699  3.828    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.713 9.100 10.945 10.987 7.831
0.0152 0.01508 6.60000 0.2591680586 1.8630572557    0.259 -1.135  3.4752  3.839    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.608 8.946 10.742 10.784 7.691
0.0152 0.01508 6.60000 0.2833463550 1.9183057547    0.283 -1.079  3.4824  3.851    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.467 8.741 10.468 10.511 7.505
0.0152 0.01508 6.60000 0.3095147908 1.9715851545    0.309 -1.027  3.4893  3.864    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.336 8.549 10.210 10.253 7.334
0.0152 0.01508 6.60000 0.3461122513 2.0369992256    0.346 -0.956  3.4986  3.880    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.160 8.304 9.892 9.935 7.111
0.0152 0.01508 6.60000 0.3500000238 2.0434176922    0.350 -0.949  3.4995  3.881    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.143 8.280 9.861 9.904 7.089
0.0152 0.01508 6.60000 0.3811266720 2.0916717052    0.381 -0.896  3.5069  3.895    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.010 8.094 9.619 9.662 6.921
0.0152 0.01508 6.60000 0.4000000358 2.1185026169    0.400 -0.864  3.5114  3.902    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.931 7.983 9.475 9.518 6.822
0.0152 0.01508 6.60000 0.4374741316 2.1671993732    0.437 -0.804  3.5205  3.917    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.780 7.767 9.189 9.233 6.630
0.0152 0.01508 6.60000 0.4500000477 2.1822810173    0.450 -0.785  3.5234  3.922    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.732 7.699 9.099 9.143 6.569
0.0152 0.01508 6.60000 0.4835406840 2.2201144695    0.484 -0.736  3.5313  3.935    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.609 7.520 8.860 8.905 6.412
0.0152 0.01508 6.60000 0.5000000000 2.2374541759    0.500 -0.712  3.5350  3.941    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.550 7.435 8.749 8.794 6.338
0.0152 0.01508 6.60000 0.5088800192 2.2464249134    0.509 -0.699  3.5373  3.945    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.518 7.388 8.684 8.729 6.297
0.0152 0.01508 6.60000 0.5305807590 2.2669012547    0.530 -0.669  3.5424  3.953    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.443 7.277 8.536 8.581 6.201
0.0152 0.01508 6.60000 0.5500000119 2.2836582661    0.550 -0.645  3.5462  3.960    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.383 7.191 8.422 8.468 6.127
0.0152 0.01508 6.60000 0.5561981797 2.2887244225    0.556 -0.637  3.5478  3.963    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.362 7.159 8.379 8.424 6.099
0.0152 0.01508 6.60000 0.5822691917 2.3086819649    0.582 -0.600  3.5543  3.972    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.31e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.271 7.024 8.198 8.244 5.984
0.0152 0.01508 6.60000 0.6000000238 2.3211214542    0.600 -0.579  3.5580  3.979    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.217 6.944 8.092 8.138 5.916
0.0152 0.01508 6.60000 0.6224079728 2.3356823921    0.622 -0.549  3.5635  3.987    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.143 6.833 7.941 7.988 5.822
0.0152 0.01508 6.60000 0.6499999762 2.3520355225    0.650 -0.516  3.5696  3.997    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.060 6.707 7.773 7.820 5.716
0.0152 0.01508 6.60000 0.6729136705 2.3644502163    0.673 -0.486  3.5751  4.004    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.985 6.594 7.623 7.670 5.622
0.0152 0.01508 6.60000 0.7000000477 2.3779268265    0.700 -0.453  3.5811  4.013    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.903 6.471 7.459 7.507 5.518
0.0152 0.01508 6.60000 0.7500000000 2.3998889923    0.750 -0.323  3.6222  4.077    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.4e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.577 5.880 6.640 6.689 5.057
0.0152 0.01508 6.60000 0.7780441046 2.4107961655    0.778 -0.297  3.6255  4.080    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.513 5.797 6.542 6.590 4.984
0.0152 0.01508 6.60000 0.8000000119 2.4187245369    0.800 -0.277  3.6280  4.082    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.463 5.733 6.466 6.514 4.927
0.0152 0.01508 6.60000 0.8380957246 2.4313542843    0.838 -0.246  3.6322  4.088    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.384 5.630 6.344 6.393 4.836
0.0152 0.01508 6.60000 0.8500000238 2.4350347519    0.850 -0.235  3.6335  4.088    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.27e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.357 5.596 6.304 6.353 4.806
0.0152 0.01508 6.60000 0.8838466406 2.4448795319    0.883 -0.205  3.6372  4.090    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.283 5.503 6.194 6.242 4.723
0.0152 0.01508 6.60000 0.9000000358 2.4492788315    0.899 -0.191  3.6390  4.091    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.79e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.247 5.457 6.141 6.189 4.682
0.0152 0.01508 6.60000 0.9324015379 2.4575769901    0.932 -0.166  3.6424  4.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.184 5.377 6.046 6.094 4.611
0.0152 0.01508 6.60000 0.9500000477 2.4618122578    0.950 -0.152  3.6442  4.096    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.25e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.149 5.332 5.994 6.042 4.572
0.0152 0.01508 6.60000 0.9671913385 2.4657788277    0.967 -0.138  3.6460  4.098    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.42e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.116 5.290 5.944 5.992 4.534
0.0152 0.01508 6.60000 1.0000000000 2.4729156494    1.000 -0.110  3.6495  4.098    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.83e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.045 5.201 5.841 5.888 4.456
0.0152 0.01508 6.60000 1.0179364681 2.4765942097    1.018 -0.097  3.6514  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.76e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.012 5.159 5.792 5.839 4.419
0.0152 0.01508 6.60000 1.0499999523 2.4828116894    1.050 -0.070  3.6548  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.945 5.076 5.695 5.742 4.345
0.0152 0.01508 6.60000 1.0999703407 2.4916753769    1.099 -0.029  3.6601  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.67e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.842 4.948 5.547 5.593 4.232
0.0152 0.01508 6.60000 1.1000000238 2.4916803837    1.099 -0.029  3.6601  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.67e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.842 4.948 5.547 5.593 4.232
0.0152 0.01508 6.60000 1.1499999762 2.4996678829    1.149  0.010  3.6653  4.102    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.5e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.745 4.829 5.410 5.455 4.127
0.0152 0.01508 6.60000 1.1937727928 2.5060327053    1.193  0.043  3.6698  4.103    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.663 4.729 5.294 5.339 4.039
0.0152 0.01508 6.60000 1.2000000477 2.5068950653    1.200  0.048  3.6704  4.103    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.651 4.715 5.278 5.323 4.027
0.0152 0.01508 6.60000 1.2180309296 2.5093343258    1.218  0.060  3.6722  4.104    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.619 4.677 5.234 5.278 3.993
0.0152 0.01508 6.60000 1.2500000000 2.5134611130    1.250  0.087  3.6756  4.102    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.552 4.597 5.143 5.187 3.922
0.0152 0.01508 6.60000 1.2999999523 2.5194499493    1.300  0.126  3.6807  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -7.6e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.454 4.481 5.010 5.053 3.819
0.0152 0.01508 6.60000 1.3500001431 2.5249314308    1.350  0.167  3.6859  4.097    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.352 4.362 4.876 4.919 3.713
0.0152 0.01508 6.60000 1.4000000954 2.5299651623    1.400  0.208  3.6910  4.092    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.249 4.243 4.742 4.784 3.607
0.0152 0.01508 6.60000 1.4500000477 2.5346016884    1.450  0.249  3.6961  4.087    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.147 4.127 4.611 4.652 3.503
0.0152 0.01508 6.60000 1.5000000000 2.5388846397    1.500  0.285  3.7009  4.085    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.057 4.023 4.494 4.534 3.411
0.0152 0.01508 6.60000 1.5177406073 2.5403263569    1.518  0.299  3.7027  4.083    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.023 3.985 4.451 4.491 3.377
0.0152 0.01508 6.60000 1.5500001907 2.5428512096    1.550  0.326  3.7060  4.078    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.954 3.908 4.366 4.405 3.308
0.0152 0.01508 6.60000 1.5872060061 2.5456171036    1.587  0.355  3.7096  4.075    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.884 3.828 4.277 4.315 3.236
0.0152 0.01508 6.60000 1.6000000238 2.5465342999    1.600  0.367  3.7111  4.071    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.852 3.794 4.238 4.277 3.205
0.0152 0.01508 6.60000 1.6500000954 2.5499615669    1.649  0.413  3.7165  4.060    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.737 3.667 4.099 4.136 3.090
0.0152 0.01508 6.60000 1.7000000477 2.5531582832    1.699  0.462  3.7221  4.046    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.615 3.534 3.952 3.989 2.969
0.0152 0.01508 6.60000 1.7500000000 2.5561456680    1.749  0.510  3.7274  4.033    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.495 3.404 3.810 3.846 2.851
0.0152 0.01508 6.60000 1.7956328392 2.5587058067    1.794  0.558  3.7326  4.017    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.375 3.276 3.670 3.704 2.734
0.0152 0.01508 6.60000 1.8000000715 2.5589430332    1.799  0.562  3.7331  4.015    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.364 3.263 3.656 3.690 2.723
0.0152 0.01508 6.60000 1.8010576963 2.5590002537    1.800  0.564  3.7332  4.015    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.361 3.260 3.653 3.687 2.720
0.0152 0.01508 6.60000 1.8500000238 2.5615673065    1.849  0.620  3.7390  3.994    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.221 3.111 3.491 3.524 2.584
0.0152 0.01508 6.60000 1.8969905376 2.5638890266    1.896  0.680  3.7450  3.968    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.071 2.954 3.321 3.353 2.439
0.0152 0.01508 6.60000 1.9000000954 2.5640332699    1.899  0.686  3.7455  3.964    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.054 2.937 3.303 3.335 2.423
0.0152 0.01508 6.60000 1.9361406565 2.5657248497    1.935  0.740  3.7505  3.939    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.921 2.798 3.153 3.184 2.294
0.0152 0.01508 6.60000 1.9500001669 2.5663545132    1.950  0.763  3.7525  3.927    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.864 2.739 3.090 3.120 2.240
0.0152 0.01508 6.60000 1.9637007713 2.5669667721    1.963  0.785  3.7545  3.916    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.806 2.680 3.026 3.055 2.186
0.0152 0.01508 6.60000 1.9992767572 2.5685117245    2.000  0.853  3.7604  3.880    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.638 2.506 2.839 2.867 2.026
0.0152 0.01508 6.60000 2.0000000000 2.5685424805    2.000  0.854  3.7605  3.879    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.635 2.503 2.835 2.863 2.023
0.0152 0.01508 6.60000 2.0216801167 2.5694527626    2.022  0.899  3.7643  3.854    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.523 2.388 2.712 2.739 1.917
0.0152 0.01508 6.60000 2.0499374866 2.5706059933    2.049  0.961  3.7697  3.820    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.368 2.229 2.541 2.568 1.771
0.0152 0.01508 6.60000 2.0499999523 2.5706083775    2.050  0.961  3.7697  3.820    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.368 2.229 2.541 2.567 1.771
0.0152 0.01508 6.60000 2.0653731823 2.5712206364    2.065  0.995  3.7728  3.801    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.282 2.141 2.446 2.472 1.690
0.0152 0.01508 6.60000 2.0961451530 2.5724148750    2.095  1.064  3.7793  3.765    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.111 1.967 2.257 2.281 1.532
0.0152 0.01508 6.60000 2.0999999046 2.5725615025    2.099  1.072  3.7802  3.761    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.089 1.945 2.234 2.257 1.512
