Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 7.69897 1.0499999523 2.6362330914    1.050 -0.029  3.7708  4.523    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-14      0.00 7.109e-01 2.743e-01 2.617e-03 7.147e-04 6.492e-03 -1.000 1.475e-02 4.842 5.660 5.514 4.879 4.500 4.185 3.793 3.477 3.440
0.01471 0.00000 7.69897 1.0987846851 2.6456842422    1.098  0.067  3.7814  4.489    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-14      0.00 7.111e-01 2.742e-01 2.617e-03 7.145e-04 6.490e-03 -1.000 1.476e-02 4.602 5.284 5.210 4.623 4.270 3.972 3.608 3.314 3.282
0.01471 0.00000 7.69897 1.1000000238 2.6459071636    1.099  0.070  3.7817  4.488    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-14      0.00 7.111e-01 2.742e-01 2.617e-03 7.145e-04 6.490e-03 -1.000 1.476e-02 4.596 5.276 5.203 4.616 4.264 3.967 3.603 3.310 3.278
0.01471 0.00000 7.69897 1.1499999762 2.6546003819    1.149  0.170  3.7935  4.454    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 7.112e-01 2.741e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.468e-02 4.344 4.903 4.888 4.352 4.026 3.748 3.412 3.141 3.115
0.01471 0.00000 7.69897 1.1674374342 2.6574270725    1.167  0.205  3.7975  4.442    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.5e-14      0.00 7.112e-01 2.741e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.470e-02 4.257 4.778 4.779 4.260 3.944 3.672 3.346 3.083 3.058
0.01471 0.00000 7.69897 1.2000000477 2.6624486446    1.200  0.263  3.8039  4.421    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.21e-14      0.00 7.112e-01 2.740e-01 2.615e-03 7.141e-04 6.486e-03 -1.000 1.476e-02 4.111 4.580 4.603 4.110 3.807 3.545 3.234 2.984 2.961
0.01471 0.00000 7.69897 1.2500000000 2.6695642471    1.250  0.350  3.8136  4.392    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.113e-01 2.740e-01 2.615e-03 7.141e-04 6.486e-03 -1.000 1.476e-02 3.896 4.295 4.342 3.888 3.607 3.360 3.071 2.840 2.820
0.01471 0.00000 7.69897 1.2999999523 2.6760413647    1.300  0.431  3.8227  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.113e-01 2.740e-01 2.615e-03 7.140e-04 6.486e-03 -1.000 1.475e-02 3.694 4.047 4.100 3.679 3.415 3.183 2.915 2.702 2.684
0.01471 0.00000 7.69897 1.3499999046 2.6819581985    1.350  0.508  3.8323  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.113e-01 2.739e-01 2.615e-03 7.140e-04 6.485e-03 -1.000 1.472e-02 3.501 3.813 3.868 3.480 3.234 3.018 2.772 2.578 2.562
0.01471 0.00000 7.69897 1.3999999762 2.6873817444    1.400  0.581  3.8420  4.324    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.114e-01 2.739e-01 2.615e-03 7.140e-04 6.485e-03 -1.000 1.467e-02 3.318 3.599 3.650 3.292 3.065 2.866 2.642 2.467 2.453
0.01471 0.00000 7.69897 1.4500000477 2.6923685074    1.450  0.648  3.8530  4.315    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.114e-01 2.739e-01 2.614e-03 7.139e-04 6.485e-03 -1.000 1.475e-02 3.149 3.400 3.443 3.117 2.912 2.732 2.532 2.378 2.365
0.01471 0.00000 7.69897 1.5000000000 2.6969668865    1.500  0.714  3.8655  4.314    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.114e-01 2.738e-01 2.614e-03 7.139e-04 6.484e-03 -1.000 1.474e-02 2.986 3.210 3.240 2.948 2.767 2.609 2.437 2.306 2.295
0.01471 0.00000 7.69897 1.5500000715 2.7012188435    1.550  0.776  3.8789  4.320    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.96e-14      0.00 7.114e-01 2.738e-01 2.614e-03 7.138e-04 6.483e-03 -1.000 1.475e-02 2.830 3.033 3.047 2.790 2.636 2.502 2.357 2.250 2.240
0.01471 0.00000 7.69897 1.6000000238 2.7051601410    1.600  0.837  3.8922  4.326    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-14      0.00 7.115e-01 2.738e-01 2.614e-03 7.137e-04 6.482e-03 -1.000 1.474e-02 2.678 2.864 2.862 2.638 2.510 2.400 2.282 2.198 2.189
0.01471 0.00000 7.69897 1.6500000954 2.7088222504    1.649  0.894  3.9047  4.333    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-14      0.00 7.115e-01 2.737e-01 2.614e-03 7.136e-04 6.482e-03 -1.000 1.474e-02 2.536 2.709 2.691 2.500 2.396 2.308 2.214 2.149 2.141
0.01471 0.00000 7.69897 1.7000000477 2.7122325897    1.699  0.950  3.9167  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.115e-01 2.737e-01 2.613e-03 7.136e-04 6.482e-03 -1.000 1.473e-02 2.396 2.559 2.529 2.369 2.289 2.221 2.148 2.099 2.092
0.01471 0.00000 7.69897 1.7500000000 2.7154150009    1.749  1.003  3.9280  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.115e-01 2.737e-01 2.613e-03 7.135e-04 6.481e-03 -1.000 1.475e-02 2.262 2.417 2.379 2.250 2.190 2.140 2.086 2.051 2.044
0.01471 0.00000 7.69897 1.7999999523 2.7183909416    1.799  1.055  3.9387  4.345    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.737e-01 2.613e-03 7.135e-04 6.481e-03 -1.000 1.473e-02 2.133 2.279 2.242 2.141 2.098 2.063 2.025 2.001 1.996
0.01471 0.00000 7.69897 1.8499999046 2.7211785316    1.849  1.104  3.9486  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.736e-01 2.612e-03 7.135e-04 6.480e-03 -1.000 1.472e-02 2.011 2.149 2.122 2.044 2.015 1.992 1.969 1.953 1.949
0.01471 0.00000 7.69897 1.8999999762 2.7237946987    1.899  1.151  3.9581  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.116e-01 2.736e-01 2.612e-03 7.134e-04 6.480e-03 -1.000 1.472e-02 1.892 2.023 2.012 1.954 1.936 1.922 1.913 1.905 1.902
0.01471 0.00000 7.69897 1.9500000477 2.7262537479    1.950  1.198  3.9673  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.736e-01 2.612e-03 7.134e-04 6.479e-03 -1.000 1.471e-02 1.775 1.904 1.910 1.870 1.861 1.856 1.859 1.856 1.856
0.01471 0.00000 7.69897 2.0000000000 2.7285690308    2.000  1.243  3.9760  4.352    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.736e-01 2.612e-03 7.133e-04 6.479e-03 -1.000 1.476e-02 1.664 1.792 1.817 1.792 1.790 1.793 1.807 1.809 1.811
0.01471 0.00000 7.69897 2.0499999523 2.7307522297    2.050  1.286  3.9842  4.352    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.735e-01 2.612e-03 7.133e-04 6.479e-03 -1.000 1.475e-02 1.555 1.685 1.729 1.718 1.723 1.732 1.755 1.762 1.766
0.01471 0.00000 7.69897 2.0999999046 2.7328138351    2.099  1.328  3.9919  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.736e-01 2.612e-03 7.132e-04 6.478e-03 -1.000 1.470e-02 1.449 1.582 1.645 1.646 1.656 1.671 1.703 1.713 1.719
0.01471 0.00000 7.69897 2.1500000954 2.7347631454    2.149  1.369  3.9996  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.735e-01 2.612e-03 7.132e-04 6.478e-03 -1.000 1.472e-02 1.347 1.482 1.566 1.578 1.593 1.613 1.654 1.668 1.676
0.01471 0.00000 7.69897 2.2000000477 2.7366089821    2.199  1.409  4.0067  4.350    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.735e-01 2.612e-03 7.132e-04 6.478e-03 -1.000 1.476e-02 1.246 1.386 1.490 1.512 1.530 1.554 1.603 1.620 1.630
0.01471 0.00000 7.69897 2.2137262821 2.7370984554    2.212  1.420  4.0086  4.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.735e-01 2.612e-03 7.131e-04 6.478e-03 -1.000 1.476e-02 1.219 1.360 1.469 1.494 1.514 1.539 1.590 1.607 1.617
0.01471 0.00000 7.69897 2.2500000000 2.7383584976    2.249  1.449  4.0136  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.117e-01 2.735e-01 2.612e-03 7.131e-04 6.478e-03 -1.000 1.476e-02 1.149 1.292 1.417 1.448 1.470 1.497 1.554 1.573 1.585
0.01471 0.00000 7.69897 2.2999999523 2.7400190830    2.299  1.487  4.0203  4.346    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.735e-01 2.612e-03 7.131e-04 6.477e-03 -1.000 1.475e-02 1.054 1.201 1.346 1.385 1.410 1.441 1.505 1.526 1.540
0.01471 0.00000 7.69897 2.4000000954 2.7430980206    2.399  1.560  4.0330  4.342    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.735e-01 2.611e-03 7.131e-04 6.477e-03 -1.000 1.472e-02 0.869 1.028 1.212 1.265 1.294 1.332 1.409 1.435 1.452
0.01471 0.00000 7.69897 2.5999999046 2.7484302521    2.600  1.698  4.0560  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.524 0.708 0.965 1.038 1.074 1.122 1.222 1.255 1.279
