Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 8.17609 1.7500000000 2.7154150009    1.749  1.016  3.9272  4.325    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.137e-01 2.717e-01 2.597e-03 7.093e-04 6.444e-03 -1.000 1.467e-02 2.230 2.384 2.345 2.216 2.155 2.104 2.048 2.012 2.006
0.01471 0.00000 8.17609 1.7999999523 2.7183909416    1.799  1.068  3.9373  4.326    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.137e-01 2.716e-01 2.597e-03 7.092e-04 6.443e-03 -1.000 1.466e-02 2.099 2.246 2.207 2.105 2.060 2.023 1.983 1.958 1.952
0.01471 0.00000 8.17609 1.8135744333 2.7191655636    1.812  1.082  3.9399  4.326    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.716e-01 2.597e-03 7.092e-04 6.442e-03 -1.000 1.466e-02 2.065 2.209 2.172 2.076 2.035 2.002 1.966 1.943 1.938
0.01471 0.00000 8.17609 1.8499999046 2.7211785316    1.849  1.118  3.9467  4.326    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.715e-01 2.596e-03 7.091e-04 6.441e-03 -1.000 1.466e-02 1.974 2.113 2.083 2.003 1.971 1.946 1.920 1.903 1.899
0.01471 0.00000 8.17609 1.8999999762 2.7237946987    1.899  1.167  3.9555  4.324    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.715e-01 2.596e-03 7.090e-04 6.441e-03 -1.000 1.465e-02 1.853 1.985 1.968 1.907 1.886 1.870 1.857 1.847 1.844
0.01471 0.00000 8.17609 1.9500000477 2.7262537479    1.950  1.214  3.9637  4.321    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.715e-01 2.596e-03 7.090e-04 6.440e-03 -1.000 1.465e-02 1.736 1.864 1.862 1.817 1.805 1.798 1.795 1.791 1.790
0.01471 0.00000 8.17609 2.0000000000 2.7285690308    2.000  1.259  3.9715  4.318    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.715e-01 2.596e-03 7.089e-04 6.440e-03 -1.000 1.461e-02 1.621 1.747 1.762 1.731 1.727 1.726 1.734 1.734 1.735
0.01471 0.00000 8.17609 2.0499999523 2.7307522297    2.050  1.304  3.9790  4.313    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.714e-01 2.595e-03 7.088e-04 6.439e-03 -1.000 1.468e-02 1.510 1.636 1.667 1.650 1.651 1.657 1.674 1.678 1.681
0.01471 0.00000 8.17609 2.0999999046 2.7328138351    2.099  1.348  3.9861  4.309    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.088e-04 6.439e-03 -1.000 1.462e-02 1.401 1.528 1.577 1.572 1.578 1.589 1.614 1.622 1.627
0.01471 0.00000 8.17609 2.1188020706 2.7335596085    2.118  1.364  3.9887  4.307    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.088e-04 6.438e-03 -1.000 1.462e-02 1.361 1.488 1.544 1.543 1.551 1.564 1.592 1.601 1.606
