Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.0152 0.01508 9.30000 1.6656733751 2.5509874821    1.665  1.191  3.7624  3.470    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.42e-19      0.00 7.288e-01 2.567e-01 2.560e-03 6.998e-04 6.361e-03 -1.000 1.448e-02 1.792 1.658 1.984 2.012 1.185
0.0152 0.01508 9.30000 1.6662262678 2.5510232449    1.665  1.159  3.7530  3.465    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-19      0.00 7.227e-01 2.626e-01 2.607e-03 7.124e-04 6.473e-03 -1.000 1.473e-02 1.872 1.748 2.094 2.123 1.253
0.0152 0.01508 9.30000 1.6666399240 2.5510499477    1.666  1.131  3.7461  3.465    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-19      0.00 7.196e-01 2.656e-01 2.631e-03 7.189e-04 6.531e-03 -1.000 1.485e-02 1.942 1.826 2.187 2.218 1.316
0.0152 0.01508 9.30000 1.6670439243 2.5510759354    1.666  1.103  3.7393  3.466    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-19      0.00 7.173e-01 2.677e-01 2.648e-03 7.234e-04 6.571e-03 -1.000 1.495e-02 2.011 1.904 2.280 2.312 1.379
0.0152 0.01508 9.30000 1.6675695181 2.5511100292    1.667  1.074  3.7307  3.460    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-19      0.00 7.152e-01 2.697e-01 2.663e-03 7.274e-04 6.606e-03 -1.000 1.505e-02 2.084 1.991 2.386 2.419 1.448
0.0152 0.01508 9.30000 1.6680935621 2.5511438847    1.667  1.062  3.7228  3.441    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.84e-20      0.00 7.136e-01 2.713e-01 2.673e-03 7.303e-04 6.631e-03 -1.000 1.509e-02 2.114 2.035 2.447 2.482 1.476
0.0152 0.01508 9.30000 1.6686161757 2.5511775017    1.668  1.065  3.7155  3.409    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.34e-20      0.00 7.121e-01 2.728e-01 2.679e-03 7.327e-04 6.649e-03 -1.000 1.509e-02 2.106 2.042 2.470 2.507 1.468
0.0152 0.01508 9.30000 1.6688636541 2.5511934757    1.668  1.081  3.7129  3.383    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-20      0.00 7.111e-01 2.737e-01 2.643e-03 7.600e-04 6.655e-03 -1.000 1.512e-02 2.068 2.009 2.443 2.480 1.429
0.0152 0.01508 9.30000 1.6693580151 2.5512254238    1.669  1.116  3.7080  3.328    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-20      0.00 7.091e-01 2.758e-01 2.510e-03 8.867e-04 6.667e-03 -1.000 1.519e-02 1.979 1.931 2.377 2.415 1.340
0.0152 0.01508 9.30000 1.6698093414 2.5512545109    1.669  1.157  3.7043  3.272    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-20      0.00 7.067e-01 2.781e-01 2.281e-03 1.155e-03 6.674e-03 -1.000 1.525e-02 1.877 1.838 2.293 2.331 1.239
0.0152 0.01508 9.30000 1.6702080965 2.5512800217    1.669  1.198  3.7014  3.221    3  0.000  0.423     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-20      0.00 7.045e-01 2.802e-01 2.116e-03 1.359e-03 6.679e-03 -1.000 1.527e-02 1.776 1.744 2.206 2.245 1.139
0.0152 0.01508 9.30000 1.6705806255 2.5513041019    1.670  1.237  3.6989  3.171    3  0.000  0.402     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-20      0.00 7.025e-01 2.821e-01 2.015e-03 1.486e-03 6.683e-03 -1.000 1.531e-02 1.676 1.651 2.119 2.159 1.040
0.0152 0.01508 9.30000 1.6709395647 2.5513269901    1.670  1.277  3.6966  3.122    3  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-20      0.00 7.009e-01 2.838e-01 1.952e-03 1.567e-03 6.688e-03 -1.000 1.532e-02 1.577 1.558 2.032 2.072 0.942
0.0152 0.01508 9.30000 1.6712881327 2.5513494015    1.671  1.317  3.6943  3.073    3  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-20      0.00 6.994e-01 2.853e-01 1.910e-03 1.623e-03 6.695e-03 -1.000 1.533e-02 1.478 1.465 1.945 1.985 0.844
0.0152 0.01508 9.30000 1.6716315746 2.5513715744    1.671  1.356  3.6921  3.025    3  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1 -9.03e-21      0.00 6.979e-01 2.867e-01 1.882e-03 1.667e-03 6.702e-03 -1.000 1.538e-02 1.379 1.373 1.858 1.899 0.747
0.0152 0.01508 9.30000 1.6719709635 2.5513932705    1.671  1.395  3.6899  2.977    3  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -7.41e-21      0.00 6.965e-01 2.881e-01 1.861e-03 1.707e-03 6.695e-03 -1.000 1.541e-02 1.282 1.282 1.773 1.814 0.651
0.0152 0.01508 9.30000 1.6724787951 2.5514259338    1.672  1.452  3.6868  2.908    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-21      0.00 6.938e-01 2.907e-01 1.837e-03 1.773e-03 6.656e-03 -1.000 1.544e-02 1.140 1.149 1.648 1.689 0.511
0.0152 0.01508 9.30000 1.6729012728 2.5514531136    1.672  1.499  3.6842  2.851    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-21      0.00 6.916e-01 2.930e-01 1.821e-03 1.823e-03 6.618e-03 -1.000 1.542e-02 1.022 1.039 1.545 1.587 0.396
0.0152 0.01508 9.30000 1.6733251810 2.5514800549    1.673  1.547  3.6815  2.792    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-21      0.00 6.897e-01 2.949e-01 1.809e-03 1.864e-03 6.586e-03 -1.000 1.544e-02 0.903 0.928 1.441 1.483 0.279
0.0152 0.01508 9.30000 1.6736602783 2.5515015125    1.673  1.585  3.6793  2.746    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-21      0.00 6.884e-01 2.962e-01 1.802e-03 1.891e-03 6.565e-03 -1.000 1.542e-02 0.807 0.840 1.359 1.401 0.186
0.0152 0.01508 9.30000 1.6740243435 2.5515248775    1.673  1.627  3.6768  2.694    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-21      0.00 6.873e-01 2.973e-01 1.796e-03 1.913e-03 6.548e-03 -1.000 1.540e-02 0.703 0.744 1.270 1.313 0.085
0.0152 0.01508 9.30000 1.6743980646 2.5515489578    1.674  1.670  3.6741  2.640    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-21      0.00 6.865e-01 2.981e-01 1.792e-03 1.929e-03 6.535e-03 -1.000 1.542e-02 0.594 0.645 1.177 1.221 -0.021
0.0152 0.01508 9.30000 1.6747183800 2.5515692234    1.674  1.709  3.6718  2.592    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-21      0.00 6.860e-01 2.986e-01 1.789e-03 1.939e-03 6.528e-03 -1.000 1.542e-02 0.498 0.557 1.096 1.140 -0.114
0.0152 0.01508 9.30000 1.6750445366 2.5515902042    1.674  1.749  3.6692  2.542    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-21      0.00 6.857e-01 2.989e-01 1.788e-03 1.944e-03 6.523e-03 -1.000 1.540e-02 0.399 0.466 1.012 1.056 -0.210
0.0152 0.01508 9.30000 1.6753703356 2.5516109467    1.675  1.789  3.6666  2.492    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -9.26e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.947e-03 6.521e-03 -1.000 1.539e-02 0.298 0.376 0.929 0.974 -0.306
0.0152 0.01508 9.30000 1.6756902933 2.5516314507    1.675  1.828  3.6640  2.442    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.948e-03 6.521e-03 -1.000 1.539e-02 0.199 0.286 0.848 0.893 -0.403
0.0152 0.01508 9.30000 1.6760593653 2.5516550541    1.675  1.875  3.6610  2.384    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1    -6e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.948e-03 6.521e-03 -1.000 1.539e-02 0.084 0.182 0.755 0.800 -0.514
0.0152 0.01508 9.30000 1.6763583422 2.5516741276    1.676  1.912  3.6585  2.336    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.97e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.948e-03 6.520e-03 -1.000 1.539e-02 -0.010 0.098 0.679 0.725 -0.605
0.0152 0.01508 9.30000 1.6766668558 2.5516936779    1.676  1.950  3.6559  2.288    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.949e-03 6.520e-03 -1.000 1.539e-02 -0.105 0.015 0.605 0.651 -0.695
0.0152 0.01508 9.30000 1.6770544052 2.5517184734    1.676  1.990  3.6532  2.237    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.949e-03 6.520e-03 -1.000 1.539e-02 -0.205 -0.074 0.525 0.572 -0.791
0.0152 0.01508 9.30000 1.6774690151 2.5517449379    1.677  2.019  3.6513  2.201    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.950e-03 6.519e-03 -1.000 1.539e-02 -0.277 -0.138 0.468 0.515 -0.860
0.0152 0.01508 9.30000 1.6777725220 2.5517642498    1.677  1.995  3.6530  2.231    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.950e-03 6.519e-03 -1.000 1.539e-02 -0.218 -0.086 0.514 0.560 -0.803
0.0152 0.01508 9.30000 1.6779552698 2.5517759323    1.677  1.964  3.6552  2.271    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.950e-03 6.519e-03 -1.000 1.539e-02 -0.141 -0.018 0.574 0.620 -0.730
0.0152 0.01508 9.30000 1.6781141758 2.5517859459    1.677  1.920  3.6583  2.328    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-22      0.00 6.856e-01 2.990e-01 1.787e-03 1.950e-03 6.519e-03 -1.000 1.539e-02 -0.029 0.080 0.661 0.707 -0.623
0.0152 0.01508 9.30000 1.6782271862 2.5517930984    1.677  1.880  3.6611  2.379    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-23      0.00 6.856e-01 2.990e-01 1.787e-03 1.950e-03 6.519e-03 -1.000 1.539e-02 0.069 0.167 0.739 0.784 -0.529
0.0152 0.01508 9.30000 1.6783488989 2.5518009663    1.678  1.835  3.6642  2.436    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.19e-23      0.00 6.856e-01 2.990e-01 1.786e-03 1.950e-03 6.519e-03 -1.000 1.539e-02 0.182 0.269 0.830 0.875 -0.420
0.0152 0.01508 9.30000 1.6784594059 2.5518078804    1.678  1.795  3.6670  2.488    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1    -7e-23      0.00 6.856e-01 2.990e-01 1.786e-03 1.951e-03 6.518e-03 -1.000 1.539e-02 0.282 0.359 0.912 0.956 -0.323
0.0152 0.01508 9.30000 1.6785773039 2.5518155098    1.678  1.756  3.6696  2.538    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-23      0.00 6.856e-01 2.990e-01 1.786e-03 1.951e-03 6.518e-03 -1.000 1.539e-02 0.381 0.447 0.992 1.036 -0.228
0.0152 0.01508 9.30000 1.6787300110 2.5518250465    1.678  1.712  3.6725  2.592    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-23      0.00 6.856e-01 2.990e-01 1.786e-03 1.951e-03 6.518e-03 -1.000 1.539e-02 0.489 0.545 1.082 1.125 -0.124
0.0152 0.01508 9.30000 1.6788421869 2.5518321991    1.678  1.689  3.6741  2.622    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-23      0.00 6.856e-01 2.990e-01 1.786e-03 1.951e-03 6.518e-03 -1.000 1.539e-02 0.547 0.597 1.130 1.173 -0.068
0.0152 0.01508 9.30000 1.6789808273 2.5518410206    1.678  1.706  3.6731  2.602    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-23      0.00 6.856e-01 2.990e-01 1.786e-03 1.951e-03 6.518e-03 -1.000 1.539e-02 0.506 0.561 1.096 1.139 -0.107
0.0152 0.01508 9.30000 1.6793009043 2.5518615246    1.678  1.745  3.6705  2.552    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-23      0.00 6.856e-01 2.991e-01 1.786e-03 1.952e-03 6.518e-03 -1.000 1.539e-02 0.408 0.471 1.013 1.057 -0.202
0.0152 0.01508 9.30000 1.6797248125 2.5518882275    1.679  1.787  3.6678  2.499    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-23      0.00 6.856e-01 2.991e-01 1.786e-03 1.952e-03 6.517e-03 -1.000 1.539e-02 0.302 0.376 0.926 0.970 -0.304
0.0152 0.01508 9.30000 1.6801939011 2.5519180298    1.679  1.831  3.6649  2.444    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-23      0.00 6.855e-01 2.991e-01 1.786e-03 1.953e-03 6.517e-03 -1.000 1.539e-02 0.194 0.278 0.837 0.882 -0.409
0.0152 0.01508 9.30000 1.6806441545 2.5519466400    1.680  1.871  3.6622  2.393    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-23      0.00 6.855e-01 2.991e-01 1.786e-03 1.953e-03 6.517e-03 -1.000 1.539e-02 0.092 0.186 0.754 0.799 -0.508
0.0152 0.01508 9.30000 1.6811130047 2.5519764423    1.680  1.913  3.6594  2.340    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-24      0.00 6.855e-01 2.991e-01 1.786e-03 1.954e-03 6.516e-03 -1.000 1.539e-02 -0.013 0.091 0.669 0.714 -0.609
0.0152 0.01508 9.30000 1.6815714836 2.5520055294    1.681  1.955  3.6566  2.287    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.954e-03 6.516e-03 -1.000 1.539e-02 -0.117 -0.000 0.587 0.633 -0.708
0.0152 0.01508 9.30000 1.6820210218 2.5520339012    1.681  1.996  3.6538  2.235    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.955e-03 6.515e-03 -1.000 1.539e-02 -0.220 -0.092 0.506 0.552 -0.807
0.0152 0.01508 9.30000 1.6824518442 2.5520610809    1.682  2.037  3.6510  2.183    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.955e-03 6.515e-03 -1.000 1.539e-02 -0.321 -0.181 0.426 0.472 -0.904
0.0152 0.01508 9.30000 1.6828682423 2.5520875454    1.682  2.077  3.6481  2.131    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.955e-03 6.515e-03 -1.000 1.539e-02 -0.423 -0.270 0.348 0.395 -1.000
0.0152 0.01508 9.30000 1.6832728386 2.5521130562    1.682  2.118  3.6452  2.079    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.956e-03 6.514e-03 -1.000 1.538e-02 -0.525 -0.359 0.270 0.317 -1.097
0.0152 0.01508 9.30000 1.6836473942 2.5521366596    1.683  2.157  3.6424  2.028    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.956e-03 6.514e-03 -1.000 1.538e-02 -0.624 -0.445 0.195 0.242 -1.190
0.0152 0.01508 9.30000 1.6840057373 2.5521593094    1.683  2.197  3.6396  1.978    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.514e-03 -1.000 1.538e-02 -0.722 -0.530 0.119 0.168 -1.282
0.0152 0.01508 9.30000 1.6843509674 2.5521812439    1.683  2.237  3.6367  1.926    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.07e-25      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.513e-03 -1.000 1.538e-02 -0.822 -0.614 0.045 0.094 -1.374
0.0152 0.01508 9.30000 1.6846739054 2.5522015095    1.684  2.276  3.6338  1.876    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-25      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.513e-03 -1.000 1.538e-02 -0.920 -0.698 -0.028 0.020 -1.464
0.0152 0.01508 9.30000 1.6849764585 2.5522205830    1.684  2.315  3.6310  1.825    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -5.11e-25      0.00 6.855e-01 2.991e-01 1.784e-03 1.958e-03 6.513e-03 -1.000 1.538e-02 -1.017 -0.780 -0.101 -0.052 -1.552
0.0152 0.01508 9.30000 1.6852666140 2.5522389412    1.684  2.354  3.6281  1.775    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.958e-03 6.512e-03 -1.000 1.538e-02 -1.115 -0.862 -0.173 -0.124 -1.641
0.0152 0.01508 9.30000 1.6855329275 2.5522556305    1.685  2.392  3.6253  1.726    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.958e-03 6.512e-03 -1.000 1.538e-02 -1.210 -0.941 -0.243 -0.194 -1.726
0.0152 0.01508 9.30000 1.6857892275 2.5522718430    1.685  2.431  3.6223  1.675    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -1.306 -1.021 -0.314 -0.265 -1.813
0.0152 0.01508 9.30000 1.6860260963 2.5522868633    1.685  2.468  3.6195  1.626    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -1.401 -1.099 -0.383 -0.334 -1.898
0.0152 0.01508 9.30000 1.6862490177 2.5523006916    1.685  2.506  3.6166  1.577    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -1.494 -1.175 -0.449 -0.400 -1.980
0.0152 0.01508 9.30000 1.6864578724 2.5523140430    1.686  2.543  3.6138  1.529    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.959e-03 6.511e-03 -1.000 1.538e-02 -1.587 -1.250 -0.516 -0.466 -2.062
0.0152 0.01508 9.30000 1.6866537333 2.5523262024    1.686  2.580  3.6108  1.480    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -1.680 -1.325 -0.580 -0.530 -2.144
0.0152 0.01508 9.30000 1.6868386269 2.5523378849    1.686  2.617  3.6079  1.431    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -1.772 -1.397 -0.638 -0.588 -2.225
0.0152 0.01508 9.30000 1.6870102882 2.5523486137    1.686  2.653  3.6050  1.384    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -1.862 -1.467 -0.693 -0.643 -2.304
0.0152 0.01508 9.30000 1.6871702671 2.5523586273    1.686  2.688  3.6021  1.337    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -1.951 -1.535 -0.747 -0.697 -2.381
0.0152 0.01508 9.30000 1.6873233318 2.5523684025    1.686  2.724  3.5993  1.290    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -9.77e-26      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.040 -1.604 -0.802 -0.751 -2.459
0.0152 0.01508 9.30000 1.6874969006 2.5523793697    1.686  2.767  3.5956  1.232    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.72e-26      0.00 6.854e-01 2.992e-01 1.784e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.148 -1.682 -0.858 -0.807 -2.550
0.0152 0.01508 9.30000 1.6876562834 2.5523893833    1.687  2.809  3.5921  1.176    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.87e-26      0.00 6.854e-01 2.992e-01 1.784e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.253 -1.759 -0.914 -0.863 -2.640
0.0152 0.01508 9.30000 1.6878066063 2.5523986816    1.687  2.852  3.5885  1.119    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-26      0.00 6.854e-01 2.992e-01 1.784e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.359 -1.834 -0.965 -0.915 -2.728
0.0152 0.01508 9.30000 1.6879199743 2.5524058342    1.687  2.886  3.5855  1.074    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-26      0.00 6.854e-01 2.992e-01 1.784e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.444 -1.892 -1.002 -0.951 -2.797
0.0152 0.01508 9.30000 1.6880497932 2.5524139404    1.687  2.927  3.5819  1.018    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.547 -1.961 -1.046 -0.995 -2.880
0.0152 0.01508 9.30000 1.6881682873 2.5524213314    1.687  2.966  3.5783  0.964    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.645 -2.022 -1.076 -1.025 -2.958
0.0152 0.01508 9.30000 1.6882802248 2.5524284840    1.687  3.006  3.5746  0.910    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -2.744 -2.078 -1.096 -1.045 -3.032
0.0152 0.01508 9.30000 1.6883839369 2.5524349213    1.687  3.044  3.5709  0.857    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.510e-03 -1.000 1.538e-02 -2.840 -2.132 -1.114 -1.063 -3.104
0.0152 0.01508 9.30000 1.6884803772 2.5524411201    1.687  3.082  3.5672  0.804    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.510e-03 -1.000 1.538e-02 -2.935 -2.179 -1.116 -1.065 -3.171
0.0152 0.01508 9.30000 1.6885697842 2.5524466038    1.687  3.119  3.5636  0.752    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.509e-03 -1.000 1.538e-02 -3.028 -2.222 -1.111 -1.061 -3.235
0.0152 0.01508 9.30000 1.6886546612 2.5524518490    1.687  3.156  3.5599  0.700    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.509e-03 -1.000 1.538e-02 -3.121 -2.264 -1.103 -1.053 -3.298
0.0152 0.01508 9.30000 1.6887328625 2.5524568558    1.687  3.192  3.5562  0.650    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.26e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.509e-03 -1.000 1.538e-02 -3.209 -2.294 -1.071 -1.021 -3.351
0.0152 0.01508 9.30000 1.6888091564 2.5524616241    1.687  3.227  3.5525  0.600    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.509e-03 -1.000 1.538e-02 -3.298 -2.323 -1.036 -0.987 -3.403
0.0152 0.01508 9.30000 1.6888397932 2.5524635315    1.688  3.241  3.5510  0.580    3  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-26      0.00 6.854e-01 2.992e-01 1.783e-03 1.962e-03 6.509e-03 -1.000 1.538e-02 -3.333 -2.334 -1.021 -0.972 -3.423
0.0152 0.01508 9.30000 1.6888397932 2.5524635315    1.687  1.707  3.6842  2.647    4  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.846e-01 3.000e-01 1.787e-03 1.954e-03 6.507e-03 -1.000 1.538e-02 0.503 0.520 1.025 1.066 -0.122
0.0152 0.01508 9.30000 1.6898983717 2.5525298119    1.689  1.728  3.6825  2.620    4  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.846e-01 3.001e-01 1.787e-03 1.955e-03 6.506e-03 -1.000 1.538e-02 0.451 0.474 0.983 1.025 -0.172
0.0152 0.01508 9.30000 1.6910047531 2.5525991917    1.690  1.732  3.6824  2.615    4  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.786e-03 1.957e-03 6.505e-03 -1.000 1.538e-02 0.439 0.462 0.972 1.014 -0.184
0.0152 0.01508 9.30000 1.6921139956 2.5526683331    1.691  1.732  3.6827  2.617    4  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.786e-03 1.958e-03 6.504e-03 -1.000 1.538e-02 0.441 0.463 0.972 1.013 -0.183
0.0152 0.01508 9.30000 1.6932553053 2.5527396202    1.692  1.731  3.6830  2.619    4  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.785e-03 1.959e-03 6.503e-03 -1.000 1.538e-02 0.442 0.463 0.971 1.013 -0.182
