Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 8.47712 0.0900000036 1.2268934250    0.090 -3.122  3.3847  5.005    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.574 21.455 19.045 17.272 15.195 12.983 10.504 9.900 9.590
0.01471 0.00000 8.47712 0.0948382020 1.2695128918    0.095 -3.073  3.3929  5.012    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.454 21.348 18.931 17.155 15.076 12.863 10.383 9.779 9.470
0.01471 0.00000 8.47712 0.1000000015 1.3127751350    0.100 -3.022  3.4016  5.019    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.326 21.233 18.809 17.031 14.950 12.735 10.256 9.651 9.343
0.01471 0.00000 8.47712 0.1059133783 1.3596669436    0.106 -2.970  3.4099  5.024    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.195 21.113 18.682 16.903 14.820 12.605 10.125 9.520 9.212
0.01471 0.00000 8.47712 0.1175554320 1.4444080591    0.118 -2.869  3.4259  5.033    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.943 20.396 18.104 16.351 14.370 12.229 9.893 9.286 8.980
0.01471 0.00000 8.47712 0.1200000048 1.4610745907    0.120 -2.849  3.4292  5.035    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.893 20.162 17.925 16.183 14.243 12.131 9.851 9.243 8.937
0.01471 0.00000 8.47712 0.1239003390 1.4869381189    0.124 -2.824  3.4324  5.036    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.829 19.943 17.749 16.019 14.113 12.026 9.794 9.186 8.880
0.01471 0.00000 8.47712 0.1280759424 1.5136784315    0.128 -2.796  3.4358  5.036    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.760 19.717 17.565 15.849 13.978 11.916 9.733 9.124 8.819
0.01471 0.00000 8.47712 0.1400000006 1.5848021507    0.140 -2.711  3.4453  5.028    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.548 19.054 17.025 15.347 13.576 11.590 9.542 8.931 8.629
0.01471 0.00000 8.47712 0.1553939432 1.6668275595    0.155 -2.619  3.4550  5.020    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-16      0.00 7.107e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.317 18.383 16.474 14.826 13.155 11.253 9.334 8.722 8.424
0.01471 0.00000 8.47712 0.1599999964 1.6895382404    0.160 -2.591  3.4578  5.016    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-16      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.248 18.187 16.313 14.672 13.031 11.155 9.272 8.659 8.362
0.01471 0.00000 8.47712 0.2000000030 1.8572380543    0.200 -2.403  3.4760  4.998    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-16      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.777 16.995 15.304 13.715 12.241 10.522 8.844 8.229 7.942
0.01471 0.00000 8.47712 0.2101245672 1.8928681612    0.210 -2.361  3.4796  4.992    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-16      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.674 16.757 15.099 13.519 12.077 10.389 8.749 8.133 7.849
