Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 7.74036 0.0900000036 1.0816895962    0.090 -2.566  3.4055  4.532    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.185 19.291 17.358 15.742 13.778 11.613 9.126 8.536 8.185
0.01471 0.00000 7.74036 0.0925852358 1.1060024500    0.093 -2.547  3.4079  4.535    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.42e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.136 19.246 17.311 15.694 13.730 11.565 9.077 8.488 8.137
0.01471 0.00000 7.74036 0.1000000015 1.1711064577    0.100 -2.490  3.4148  4.540    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.99e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.996 19.114 17.174 15.555 13.590 11.424 8.937 8.347 7.997
0.01471 0.00000 7.74036 0.1060792506 1.2199708223    0.106 -2.450  3.4196  4.544    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.41e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.895 18.907 16.991 15.375 13.435 11.289 8.841 8.251 7.902
0.01471 0.00000 7.74036 0.1200000048 1.3193155527    0.120 -2.361  3.4304  4.552    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.47e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.673 18.186 16.392 14.795 12.971 10.913 8.643 8.049 7.706
0.01471 0.00000 7.74036 0.1369325966 1.4216681719    0.137 -2.272  3.4407  4.561    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.449 17.546 15.843 14.273 12.545 10.563 8.439 7.843 7.509
0.01471 0.00000 7.74036 0.1400000006 1.4384527206    0.140 -2.256  3.4425  4.562    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.87e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.410 17.441 15.752 14.187 12.474 10.504 8.404 7.807 7.475
0.01471 0.00000 7.74036 0.1599999964 1.5372931957    0.160 -2.166  3.4526  4.570    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.185 16.831 15.222 13.678 12.057 10.165 8.200 7.600 7.277
0.01471 0.00000 7.74036 0.2000000030 1.6938791275    0.200 -2.017  3.4687  4.583    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.813 15.902 14.401 12.882 11.398 9.637 7.864 7.259 6.951
0.01471 0.00000 7.74036 0.2329291403 1.7949655056    0.233 -1.918  3.4788  4.591    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.565 15.342 13.894 12.391 10.984 9.305 7.639 7.030 6.733
0.01471 0.00000 7.74036 0.2500000000 1.8403258324    0.250 -1.872  3.4835  4.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.449 15.091 13.664 12.164 10.790 9.154 7.535 6.923 6.631
0.01471 0.00000 7.74036 0.2796002328 1.9101552963    0.280 -1.800  3.4906  4.599    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.271 14.717 13.317 11.819 10.494 8.925 7.375 6.760 6.476
0.01471 0.00000 7.74036 0.3271937072 2.0043718815    0.327 -1.698  3.5004  4.604    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.015 14.227 12.859 11.383 10.115 8.613 7.140 6.519 6.246
0.01471 0.00000 7.74036 0.3494452536 2.0425074100    0.350 -1.657  3.5044  4.608    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.913 14.040 12.681 11.214 9.967 8.491 7.047 6.423 6.155
0.01471 0.00000 7.74036 0.3500000238 2.0434176922    0.350 -1.656  3.5045  4.608    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.910 14.035 12.677 11.209 9.963 8.487 7.045 6.420 6.152
0.01471 0.00000 7.74036 0.3611010015 2.0612456799    0.361 -1.632  3.5067  4.607    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.851 13.927 12.575 11.113 9.879 8.417 6.990 6.364 6.098
0.01471 0.00000 7.74036 0.4000000358 2.1185026169    0.400 -1.559  3.5136  4.605    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.668 13.603 12.267 10.817 9.619 8.202 6.823 6.191 5.933
0.01471 0.00000 7.74036 0.4298410714 2.1577308178    0.430 -1.501  3.5194  4.602    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.523 13.345 12.020 10.580 9.410 8.032 6.692 6.055 5.802
0.01471 0.00000 7.74036 0.4500000179 2.1822810173    0.450 -1.464  3.5230  4.599    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.431 13.190 11.869 10.434 9.280 7.926 6.609 5.969 5.719
0.01471 0.00000 7.74036 0.5000000000 2.2374541759    0.500 -1.375  3.5331  4.596    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.207 12.803 11.486 10.065 8.954 7.666 6.410 5.762 5.520
0.01471 0.00000 7.74036 0.5414823890 2.2764785290    0.541 -1.284  3.5435  4.582    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.496e-03 -1.000 1.476e-02 7.981 12.428 11.109 9.703 8.631 7.409 6.211 5.554 5.321
0.01471 0.00000 7.74036 0.5500000119 2.2836582661    0.550 -1.266  3.5458  4.579    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.934 12.350 11.029 9.626 8.563 7.356 6.171 5.511 5.280
0.01471 0.00000 7.74036 0.5669133663 2.2971825600    0.567 -1.231  3.5510  4.578    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.846 12.195 10.869 9.471 8.425 7.253 6.096 5.433 5.207
0.01471 0.00000 7.74036 0.5746358633 2.3030538559    0.574 -1.213  3.5536  4.576    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.496e-03 -1.000 1.476e-02 7.802 12.120 10.791 9.394 8.356 7.203 6.059 5.394 5.170
0.01471 0.00000 7.74036 0.6000000238 2.3211214542    0.600 -1.141  3.5642  4.566    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.622 11.818 10.473 9.083 8.077 6.999 5.909 5.235 5.021
0.01471 0.00000 7.74036 0.6296313405 2.3401229382    0.630 -1.047  3.5805  4.558    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.388 11.413 10.041 8.660 7.698 6.735 5.719 5.032 4.837
0.01471 0.00000 7.74036 0.6499999762 2.3520355225    0.650 -0.973  3.5943  4.553    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.76e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.202 11.091 9.694 8.336 7.406 6.533 5.569 4.870 4.697
0.01471 0.00000 7.74036 0.6524354815 2.3534026146    0.652 -0.963  3.5963  4.553    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.94e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.178 11.049 9.648 8.294 7.368 6.507 5.550 4.850 4.680
0.01471 0.00000 7.74036 0.6698225737 2.3628323078    0.670 -0.892  3.6115  4.554    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-14      0.00 7.107e-01 2.745e-01 2.654e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 7.000 10.723 9.293 7.979 7.089 6.314 5.406 4.704 4.559
0.01471 0.00000 7.74036 0.6868057251 2.3715147972    0.687 -0.822  3.6271  4.557    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-14      0.00 7.107e-01 2.745e-01 2.654e-03 7.161e-04 6.495e-03 -1.000 1.476e-02 6.824 10.363 8.924 7.664 6.815 6.124 5.266 4.575 4.452
0.01471 0.00000 7.74036 0.7000000477 2.3779268265    0.700 -0.768  3.6394  4.561    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-14      0.00 7.107e-01 2.745e-01 2.654e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 6.689 10.031 8.622 7.416 6.605 5.983 5.164 4.485 4.380
0.01471 0.00000 7.74036 0.7030605674 2.3793747425    0.703 -0.753  3.6438  4.565    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 7.107e-01 2.745e-01 2.652e-03 7.161e-04 6.495e-03 -1.000 1.476e-02 6.652 9.907 8.527 7.341 6.544 5.942 5.138 4.469 4.368
0.01471 0.00000 7.74036 0.7139794230 2.3844239712    0.714 -0.703  3.6581  4.579    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-14      0.00 7.107e-01 2.745e-01 2.644e-03 7.159e-04 6.495e-03 -1.000 1.476e-02 6.528 9.461 8.209 7.092 6.347 5.807 5.055 4.427 4.337
0.01471 0.00000 7.74036 0.7248998284 2.3892993927    0.725 -0.657  3.6710  4.591    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-14      0.00 7.107e-01 2.745e-01 2.637e-03 7.156e-04 6.495e-03 -1.000 1.476e-02 6.413 9.050 7.930 6.877 6.182 5.683 4.978 4.391 4.309
0.01471 0.00000 7.74036 0.7301800847 2.3915967941    0.730 -0.644  3.6749  4.597    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-14      0.00 7.107e-01 2.745e-01 2.633e-03 7.155e-04 6.495e-03 -1.000 1.476e-02 6.381 8.927 7.851 6.817 6.138 5.648 4.958 4.385 4.305
0.01471 0.00000 7.74036 0.7500000000 2.3998889923    0.750 -0.608  3.6856  4.616    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-14      0.00 7.108e-01 2.745e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 6.291 8.606 7.640 6.655 6.017 5.554 4.902 4.364 4.289
