Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 8.00000 0.5000000000 2.3977856636    0.500 -1.415  3.5490  4.700    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.308 12.690 11.357 9.945 8.890 7.714 6.553 5.899 5.670
0.01471 0.00000 8.00000 0.5205717683 2.4152023792    0.520 -1.342  3.5596  4.686    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-15      0.00 7.107e-01 2.745e-01 2.654e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 8.124 12.370 11.031 9.628 8.607 7.504 6.398 5.737 5.516
0.01471 0.00000 8.00000 0.5500000119 2.4380378723    0.550 -1.240  3.5742  4.667    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-15      0.00 7.107e-01 2.745e-01 2.654e-03 7.160e-04 6.494e-03 -1.000 1.476e-02 7.870 11.948 10.592 9.201 8.221 7.221 6.184 5.513 5.307
0.01471 0.00000 8.00000 0.5516369939 2.4392428398    0.551 -1.233  3.5754  4.666    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-15      0.00 7.107e-01 2.745e-01 2.654e-03 7.160e-04 6.494e-03 -1.000 1.476e-02 7.854 11.919 10.561 9.172 8.195 7.203 6.171 5.499 5.295
0.01471 0.00000 8.00000 0.6000000238 2.4721109867    0.600 -1.066  3.6059  4.658    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-15      0.00 7.108e-01 2.745e-01 2.654e-03 7.160e-04 6.493e-03 -1.000 1.476e-02 7.436 11.186 9.789 8.456 7.551 6.748 5.830 5.139 4.981
0.01471 0.00000 8.00000 0.6204252839 2.4845790863    0.620 -1.002  3.6208  4.668    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.41e-15      0.00 7.108e-01 2.744e-01 2.654e-03 7.159e-04 6.493e-03 -1.000 1.476e-02 7.275 10.865 9.456 8.167 7.297 6.574 5.702 5.016 4.880
0.01471 0.00000 8.00000 0.6424230933 2.4971878529    0.642 -0.961  3.6295  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.92e-15      0.00 7.108e-01 2.744e-01 2.653e-03 7.159e-04 6.492e-03 -1.000 1.476e-02 7.174 10.655 9.246 7.990 7.143 6.466 5.621 4.943 4.820
0.01471 0.00000 8.00000 0.6499999762 2.5013408661    0.650 -0.951  3.6313  4.679    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.06e-15      0.00 7.108e-01 2.744e-01 2.653e-03 7.159e-04 6.492e-03 -1.000 1.475e-02 7.147 10.600 9.195 7.946 7.106 6.438 5.599 4.923 4.802
0.01471 0.00000 8.00000 0.6582319736 2.5057480335    0.658 -0.939  3.6334  4.681    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.19e-15      0.00 7.108e-01 2.744e-01 2.653e-03 7.158e-04 6.492e-03 -1.000 1.475e-02 7.119 10.540 9.140 7.901 7.066 6.409 5.576 4.903 4.784
0.01471 0.00000 8.00000 0.7000000477 2.5265583992    0.700 -0.842  3.6500  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.492e-03 -1.000 1.476e-02 6.875 10.005 8.677 7.513 6.731 6.156 5.377 4.730 4.632
0.01471 0.00000 8.00000 0.7004067302 2.5267491341    0.701 -0.841  3.6502  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.492e-03 -1.000 1.476e-02 6.872 9.998 8.671 7.508 6.728 6.153 5.375 4.728 4.630
0.01471 0.00000 8.00000 0.7500000000 2.5485093594    0.750 -0.697  3.6767  4.669    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-14      0.00 7.110e-01 2.743e-01 2.618e-03 7.147e-04 6.491e-03 -1.000 1.470e-02 6.514 9.030 7.967 6.939 6.264 5.779 5.096 4.530 4.450
0.01471 0.00000 8.00000 0.8000000119 2.5677938461    0.800 -0.569  3.6961  4.647    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-14      0.00 7.110e-01 2.743e-01 2.617e-03 7.146e-04 6.491e-03 -1.000 1.476e-02 6.193 8.300 7.436 6.497 5.896 5.455 4.838 4.332 4.262
0.01471 0.00000 8.00000 0.8485322595 2.5843355656    0.848 -0.451  3.7135  4.624    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-14      0.00 7.111e-01 2.742e-01 2.616e-03 7.145e-04 6.490e-03 -1.000 1.469e-02 5.899 7.664 6.979 6.112 5.571 5.164 4.605 4.150 4.087
0.01471 0.00000 8.00000 0.8500000238 2.5848057270    0.850 -0.448  3.7141  4.624    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-14      0.00 7.111e-01 2.742e-01 2.616e-03 7.145e-04 6.490e-03 -1.000 1.469e-02 5.890 7.645 6.966 6.101 5.562 5.156 4.599 4.145 4.082
0.01471 0.00000 8.00000 0.8999999762 2.5998830795    0.899 -0.334  3.7310  4.602    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-14      0.00 7.111e-01 2.742e-01 2.616e-03 7.144e-04 6.488e-03 -1.000 1.476e-02 5.605 7.059 6.547 5.747 5.258 4.880 4.377 3.969 3.913
0.01471 0.00000 8.00000 0.9499999881 2.6133363247    0.950 -0.225  3.7460  4.577    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-14      0.00 7.112e-01 2.741e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.475e-02 5.333 6.531 6.165 5.426 4.981 4.628 4.169 3.798 3.749
0.01471 0.00000 8.00000 1.0236972570 2.6306958199    1.024 -0.067  3.7659  4.531    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-14      0.00 7.114e-01 2.738e-01 2.614e-03 7.136e-04 6.482e-03 -1.000 1.473e-02 4.938 5.824 5.640 4.984 4.593 4.270 3.865 3.538 3.499
0.01471 0.00000 8.00000 1.0436547995 2.6349272728    1.043 -0.030  3.7705  4.520    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.92e-14      0.00 7.115e-01 2.738e-01 2.613e-03 7.136e-04 6.482e-03 -1.000 1.472e-02 4.845 5.667 5.519 4.883 4.503 4.188 3.795 3.478 3.440
0.01471 0.00000 8.00000 1.0499999523 2.6362330914    1.050 -0.018  3.7719  4.517    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-14      0.00 7.115e-01 2.738e-01 2.613e-03 7.136e-04 6.482e-03 -1.000 1.471e-02 4.816 5.619 5.481 4.851 4.475 4.162 3.773 3.459 3.422
0.01471 0.00000 8.00000 1.1000000238 2.6459071636    1.099  0.080  3.7832  4.484    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-14      0.00 7.117e-01 2.735e-01 2.611e-03 7.131e-04 6.476e-03 -1.000 1.476e-02 4.570 5.234 5.169 4.589 4.240 3.945 3.585 3.294 3.263
0.01471 0.00000 8.00000 1.1141220331 2.6484553814    1.113  0.111  3.7869  4.473    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-14      0.00 7.119e-01 2.734e-01 2.610e-03 7.128e-04 6.474e-03 -1.000 1.474e-02 4.492 5.117 5.071 4.507 4.166 3.878 3.526 3.243 3.213
0.01471 0.00000 8.00000 1.1499999762 2.6546003819    1.149  0.177  3.7942  4.451    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-14      0.00 7.121e-01 2.733e-01 2.608e-03 7.123e-04 6.470e-03 -1.000 1.464e-02 4.329 4.881 4.869 4.335 4.012 3.734 3.400 3.131 3.105
0.01471 0.00000 8.00000 1.2000000477 2.6624486446    1.200  0.267  3.8041  4.419    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.31e-14      0.00 7.121e-01 2.732e-01 2.609e-03 7.123e-04 6.471e-03 -1.000 1.471e-02 4.103 4.570 4.593 4.102 3.800 3.538 3.227 2.977 2.955
0.01471 0.00000 8.00000 1.2500000000 2.6695642471    1.250  0.353  3.8138  4.389    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.122e-01 2.731e-01 2.609e-03 7.123e-04 6.470e-03 -1.000 1.471e-02 3.888 4.287 4.333 3.880 3.599 3.353 3.064 2.833 2.814
0.01471 0.00000 8.00000 1.2999999523 2.6760413647    1.300  0.434  3.8229  4.362    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.122e-01 2.731e-01 2.608e-03 7.122e-04 6.469e-03 -1.000 1.470e-02 3.685 4.038 4.091 3.671 3.407 3.175 2.908 2.695 2.678
0.01471 0.00000 8.00000 1.3499999046 2.6819581985    1.350  0.511  3.8324  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.122e-01 2.731e-01 2.608e-03 7.122e-04 6.470e-03 -1.000 1.469e-02 3.493 3.805 3.860 3.472 3.227 3.011 2.765 2.572 2.556
0.01471 0.00000 8.00000 1.3999999762 2.6873817444    1.400  0.583  3.8421  4.322    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.123e-01 2.731e-01 2.608e-03 7.122e-04 6.469e-03 -1.000 1.463e-02 3.312 3.592 3.642 3.285 3.058 2.859 2.636 2.461 2.447
0.01471 0.00000 8.00000 1.4500000477 2.6923685074    1.450  0.651  3.8530  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.123e-01 2.730e-01 2.608e-03 7.121e-04 6.468e-03 -1.000 1.472e-02 3.141 3.392 3.435 3.109 2.904 2.723 2.524 2.370 2.357
0.01471 0.00000 8.00000 1.5000000000 2.6969668865    1.500  0.718  3.8655  4.310    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 7.124e-01 2.729e-01 2.607e-03 7.120e-04 6.467e-03 -1.000 1.470e-02 2.976 3.200 3.230 2.938 2.758 2.600 2.427 2.296 2.285
0.01471 0.00000 8.00000 1.5500000715 2.7012188435    1.550  0.780  3.8789  4.315    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.124e-01 2.728e-01 2.607e-03 7.118e-04 6.466e-03 -1.000 1.472e-02 2.819 3.022 3.036 2.779 2.624 2.490 2.346 2.239 2.229
0.01471 0.00000 8.00000 1.6000000238 2.7051601410    1.600  0.842  3.8922  4.321    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-14      0.00 7.125e-01 2.728e-01 2.606e-03 7.117e-04 6.465e-03 -1.000 1.471e-02 2.666 2.852 2.849 2.625 2.497 2.387 2.269 2.185 2.176
0.01471 0.00000 8.00000 1.6406339407 2.7081561089    1.640  0.889  3.9023  4.325    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.125e-01 2.728e-01 2.606e-03 7.116e-04 6.464e-03 -1.000 1.470e-02 2.548 2.724 2.708 2.510 2.402 2.310 2.212 2.143 2.135
0.01471 0.00000 8.00000 1.6500000954 2.7088222504    1.649  0.900  3.9046  4.326    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-14      0.00 7.125e-01 2.728e-01 2.606e-03 7.116e-04 6.464e-03 -1.000 1.469e-02 2.521 2.695 2.676 2.485 2.381 2.293 2.199 2.133 2.125
0.01471 0.00000 8.00000 1.7000000477 2.7122325897    1.699  0.956  3.9165  4.331    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.126e-01 2.727e-01 2.605e-03 7.115e-04 6.463e-03 -1.000 1.468e-02 2.381 2.544 2.513 2.354 2.273 2.205 2.132 2.083 2.076
0.01471 0.00000 8.00000 1.7500000000 2.7154150009    1.749  1.009  3.9277  4.334    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.126e-01 2.727e-01 2.605e-03 7.114e-04 6.462e-03 -1.000 1.473e-02 2.247 2.401 2.362 2.234 2.173 2.123 2.069 2.033 2.027
0.01471 0.00000 8.00000 1.7865247726 2.7176082134    1.785  1.047  3.9354  4.336    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.605e-03 7.113e-04 6.462e-03 -1.000 1.469e-02 2.151 2.300 2.261 2.153 2.105 2.065 2.023 1.995 1.989
0.01471 0.00000 8.00000 1.7999999523 2.7183909416    1.799  1.061  3.9381  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.605e-03 7.113e-04 6.462e-03 -1.000 1.468e-02 2.117 2.263 2.225 2.124 2.080 2.044 2.006 1.981 1.976
0.01471 0.00000 8.00000 1.8394128084 2.7206032276    1.838  1.100  3.9459  4.338    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.604e-03 7.113e-04 6.461e-03 -1.000 1.467e-02 2.019 2.158 2.128 2.045 2.013 1.986 1.959 1.941 1.937
0.01471 0.00000 8.00000 1.8499999046 2.7211785316    1.849  1.111  3.9480  4.338    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.726e-01 2.604e-03 7.113e-04 6.460e-03 -1.000 1.466e-02 1.993 2.131 2.103 2.025 1.995 1.971 1.947 1.931 1.927
0.01471 0.00000 8.00000 1.8999999762 2.7237946987    1.899  1.159  3.9571  4.338    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.604e-03 7.112e-04 6.460e-03 -1.000 1.466e-02 1.873 2.004 1.991 1.932 1.913 1.898 1.887 1.878 1.876
0.01471 0.00000 8.00000 1.9500000477 2.7262537479    1.950  1.206  3.9657  4.337    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.725e-01 2.604e-03 7.111e-04 6.459e-03 -1.000 1.467e-02 1.756 1.884 1.887 1.845 1.834 1.829 1.829 1.826 1.825
0.01471 0.00000 8.00000 2.0000000000 2.7285690308    2.000  1.251  3.9739  4.336    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.725e-01 2.604e-03 7.111e-04 6.459e-03 -1.000 1.469e-02 1.643 1.770 1.790 1.763 1.760 1.761 1.772 1.773 1.775
0.01471 0.00000 8.00000 2.0499999523 2.7307522297    2.050  1.295  3.9817  4.334    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.725e-01 2.604e-03 7.110e-04 6.459e-03 -1.000 1.473e-02 1.533 1.661 1.699 1.685 1.688 1.696 1.716 1.722 1.725
0.01471 0.00000 8.00000 2.0999999046 2.7328138351    2.099  1.338  3.9891  4.331    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.725e-01 2.603e-03 7.110e-04 6.458e-03 -1.000 1.465e-02 1.426 1.556 1.612 1.610 1.618 1.632 1.660 1.669 1.675
0.01471 0.00000 8.00000 2.1470744610 2.7346520424    2.146  1.377  3.9957  4.328    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.724e-01 2.603e-03 7.109e-04 6.458e-03 -1.000 1.466e-02 1.328 1.460 1.534 1.542 1.555 1.572 1.608 1.620 1.627
0.01471 0.00000 8.00000 2.1500000954 2.7347631454    2.149  1.379  3.9961  4.327    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.724e-01 2.603e-03 7.109e-04 6.458e-03 -1.000 1.466e-02 1.322 1.454 1.529 1.538 1.551 1.568 1.605 1.617 1.624
0.01471 0.00000 8.00000 2.2000000477 2.7366089821    2.199  1.420  4.0030  4.324    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.724e-01 2.603e-03 7.109e-04 6.458e-03 -1.000 1.471e-02 1.220 1.355 1.449 1.467 1.484 1.506 1.551 1.566 1.575
0.01471 0.00000 8.00000 2.2500000000 2.7383584976    2.249  1.460  4.0095  4.320    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.724e-01 2.603e-03 7.109e-04 6.457e-03 -1.000 1.468e-02 1.120 1.258 1.372 1.399 1.419 1.445 1.497 1.514 1.525
0.01471 0.00000 8.00000 2.2999999523 2.7400190830    2.299  1.499  4.0158  4.316    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.724e-01 2.603e-03 7.108e-04 6.457e-03 -1.000 1.466e-02 1.023 1.165 1.297 1.333 1.355 1.384 1.443 1.463 1.476
0.01471 0.00000 8.00000 2.3050634861 2.7401826382    2.304  1.503  4.0165  4.315    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.129e-01 2.724e-01 2.603e-03 7.108e-04 6.457e-03 -1.000 1.466e-02 1.013 1.155 1.290 1.326 1.349 1.378 1.438 1.458 1.471
0.01471 0.00000 8.00000 2.4000000954 2.7430980206    2.399  1.575  4.0280  4.307    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.724e-01 2.603e-03 7.108e-04 6.457e-03 -1.000 1.467e-02 0.833 0.985 1.154 1.203 1.231 1.266 1.338 1.362 1.378
0.01471 0.00000 8.00000 2.5057764053 2.7460427284    2.505  1.651  4.0400  4.298    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.119e-01 2.734e-01 2.611e-03 7.130e-04 6.476e-03 -1.000 1.472e-02 0.642 0.804 1.012 1.073 1.104 1.145 1.230 1.258 1.277
0.01471 0.00000 8.00000 2.5999999046 2.7484302521    2.600  1.718  4.0503  4.289    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.476 0.649 0.890 0.960 0.995 1.040 1.135 1.166 1.188
0.01471 0.00000 8.00000 2.7854900360 2.7525815964    2.786  1.842  4.0689  4.268    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.164 0.360 0.661 0.746 0.785 0.837 0.951 0.987 1.014
0.01471 0.00000 8.00000 2.7999999523 2.7528791428    2.800  1.852  4.0703  4.267    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.141 0.339 0.644 0.729 0.769 0.822 0.937 0.973 1.001
0.01471 0.00000 8.00000 2.9223272800 2.7552506924    2.923  1.930  4.0816  4.253    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.054 0.161 0.502 0.595 0.637 0.694 0.820 0.859 0.889
0.01471 0.00000 8.00000 3.0000000000 2.7566392422    3.000  1.978  4.0885  4.243    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.175 0.052 0.414 0.511 0.555 0.614 0.746 0.787 0.818
0.01471 0.00000 8.00000 3.0670003891 2.7577710152    3.067  2.019  4.0941  4.235    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.277 -0.040 0.339 0.440 0.485 0.546 0.683 0.725 0.758
